"feature","rho","p","padj","Genus","Phylum"
"Lawsonella_sp018376445",-0.330223587804613,0.000744819155637075,0.17056358664089,"Lawsonella","Actinomycetota"
"Ralstonia_sp000801955",-0.286966200495046,0.00361968141681763,0.287715659834712,"Ralstonia","Pseudomonadota"
"Sulfuritalea_sp016235805",-0.285768658997015,0.00376920078386085,0.287715659834712,"Sulfuritalea","Pseudomonadota"
"Prevotella_corporis",-0.269908832761678,0.0063403027284201,0.362982331202051,"Prevotella","Bacteroidota"
"Bifidobacterium_vaginale",0.254383345523252,0.0102560056139803,0.469725057120298,"Bifidobacterium","Actinomycetota"
"Lactobacillus_iners",-0.243763523203155,0.0140307350662405,0.535506388361513,"Lactobacillus","Bacillota"
"Pelomonas_sp003963005",-0.236973402120414,0.0170327117607337,0.557212999029717,"Pelomonas","Pseudomonadota"
"Rubrivivax_sp022843905",-0.22582471629611,0.0231664987745349,0.606842793125073,"Rubrivivax","Pseudomonadota"
"Dietzia_cercidiphylli",-0.219271671956633,0.027587099466897,0.606842793125073,"Dietzia","Actinomycetota"
"Pseudoclavibacter_B_triregionum",-0.219192646375545,0.0276445021951607,0.606842793125073,"Pseudoclavibacter_B","Actinomycetota"
"Brevundimonas_sp002484265",-0.214013431368835,0.0316342854220742,0.606842793125073,"Brevundimonas","Pseudomonadota"
"Halomonas_sp003202205",-0.210694356963126,0.0344386523445326,0.606842793125073,"Halomonas","Pseudomonadota"
"Ralstonia_sp900115545",-0.209581919937037,0.035424181797369,0.606842793125073,"Ralstonia","Pseudomonadota"
"Bacillus_A_toyonensis",-0.205879875407592,0.0388761409354752,0.606842793125073,"Bacillus_A","Bacillota"
"Streptococcus_agalactiae",0.202664142146384,0.0420989007063411,0.606842793125073,"Streptococcus","Bacillota"
"Bacillus_A_bombysepticus",0.193053415707875,0.0530823623427807,0.606842793125073,"Bacillus_A","Bacillota"
"Lactobacillus_crispatus",-0.192178055425051,0.0541903147645131,0.606842793125073,"Lactobacillus","Bacillota"
"Neisseria_elongata",0.191430351850138,0.0551516743603351,0.606842793125073,"Neisseria","Pseudomonadota"
"Nesterenkonia_cremea",-0.190950119472756,0.0557764840565758,0.606842793125073,"Nesterenkonia","Actinomycetota"
"Halomonas_desiderata",-0.187934989609694,0.0598332657889915,0.606842793125073,"Halomonas","Pseudomonadota"
"Rothia_aeria",0.187886358482871,0.0599006213229222,0.606842793125073,"Rothia","Actinomycetota"
"Methylobacterium_aquaticum",-0.186056612336134,0.0624802117778605,0.606842793125073,"Methylobacterium","Pseudomonadota"
"Atlantibacter_hermannii",-0.184743571911897,0.0643865424235676,0.606842793125073,"Atlantibacter","Pseudomonadota"
"Acidovorax_facilis",-0.18019048266304,0.0713660858962907,0.606842793125073,"Acidovorax","Pseudomonadota"
"Prevotella_bivia",0.179892617011246,0.0718431813661214,0.606842793125073,"Prevotella","Bacteroidota"
"Winkia_sp002849225",-0.178847047784539,0.0735382857519231,0.606842793125073,"Winkia","Actinomycetota"
"Nesterenkonia_alba",-0.17868291773151,0.0738072790256783,0.606842793125073,"Nesterenkonia","Actinomycetota"
"Sphingomonas_echinoides",0.178421525424833,0.0742373106226388,0.606842793125073,"Sphingomonas","Pseudomonadota"
"Acinetobacter_towneri_A",-0.174524956388094,0.0808900211329745,0.606842793125073,"Acinetobacter","Pseudomonadota"
"Prevotella_timonensis",-0.172117715610327,0.0852326746166161,0.606842793125073,"Prevotella","Bacteroidota"
"Egicoccus_halophilus",-0.171449037616503,0.0864713468610386,0.606842793125073,"Egicoccus","Actinomycetota"
"Methyloversatilis_universalis_A",-0.169157295764942,0.0908255434397258,0.606842793125073,"Methyloversatilis","Pseudomonadota"
"Brevundimonas_sp002434505",-0.167072236202382,0.0949362489287384,0.606842793125073,"Brevundimonas","Pseudomonadota"
"Pseudomonas_E_juntendi",-0.16667710829694,0.095731537755963,0.606842793125073,"Pseudomonas_E","Pseudomonadota"
"Aquabacterium_parvum",-0.166044903648234,0.097014914016843,0.606842793125073,"Aquabacterium","Pseudomonadota"
"Dermacoccus_abyssi",-0.165990193630557,0.0971266092882087,0.606842793125073,"Dermacoccus","Actinomycetota"
"Halalkalicoccus_sp022561895",-0.165540355707439,0.0980488355704266,0.606842793125073,"Halalkalicoccus","Halobacteriota"
"Stenotrophomonas_sepilia",-0.163303323873555,0.102737756789775,0.606844439709596,"Stenotrophomonas","Pseudomonadota"
"Mogibacterium_diversum",-0.163017616003466,0.103349053050979,0.606844439709596,"Mogibacterium","Bacillota_A"
"Pauljensenia_sp000466265",-0.160482718517788,0.108898132968397,0.615321794931456,"Pauljensenia","Actinomycetota"
"Halomonas_ethanolica",-0.159917381668464,0.11016678424537,0.615321794931456,"Halomonas","Pseudomonadota"
"Neisseria_sp000090875",-0.154567957717871,0.122747313449359,0.66926511380722,"Neisseria","Pseudomonadota"
"Aeromonas_caviae",-0.152434267028487,0.128062969471744,0.680542811696757,"Aeromonas","Pseudomonadota"
"Acinetobacter_junii",-0.148944983678895,0.137133193309891,0.680542811696757,"Acinetobacter","Pseudomonadota"
"Nesterenkonia_salmonea",-0.1470970008596,0.142130475935418,0.680542811696757,"Nesterenkonia","Actinomycetota"
"Acinetobacter_johnsonii",0.14635537617554,0.144174242908632,0.680542811696757,"Acinetobacter","Pseudomonadota"
"Abyssibacter_profundi",-0.145631988164039,0.14618905092958,0.680542811696757,"Abyssibacter","Pseudomonadota"
"Mycobacterium_bacteremicum",-0.145018020187892,0.147915683085596,0.680542811696757,"Mycobacterium","Actinomycetota"
"Ralstonia_sp007997035",-0.143759689781332,0.151502309307658,0.680542811696757,"Ralstonia","Pseudomonadota"
"Nesterenkonia_sphaerica",-0.143242984058831,0.152993825521473,0.680542811696757,"Nesterenkonia","Actinomycetota"
"Nesterenkonia_massiliensis",-0.141553052401712,0.157948796126723,0.680542811696757,"Nesterenkonia","Actinomycetota"
"Pseudomonas_aeruginosa",0.1413220545493,0.158635287691961,0.680542811696757,"Pseudomonas","Pseudomonadota"
"Prevotella_melaninogenica",0.141285581204183,0.15874388410266,0.680542811696757,"Prevotella","Bacteroidota"
"Comamonas_thiooxydans",-0.140695928791447,0.160507223281987,0.680542811696757,"Comamonas","Pseudomonadota"
"Cardiobacterium_hominis",0.136209707341972,0.174403117885026,0.680542811696757,"Cardiobacterium","Pseudomonadota"
"Acidovorax_sp003058055",0.136106366197472,0.174733317675595,0.680542811696757,"Acidovorax","Pseudomonadota"
"Escherichia_coli",-0.135389057076825,0.177037967063893,0.680542811696757,"Escherichia","Pseudomonadota"
"Metamycoplasma_hominis",0.133589705384352,0.18291710847498,0.680542811696757,"Metamycoplasma","Bacillota"
"Puia_sp001898505",0.13304868409844,0.184712378152369,0.680542811696757,"Puia","Bacteroidota"
"Lactobacillus_jensenii",0.132696108428969,0.185889219128546,0.680542811696757,"Lactobacillus","Bacillota"
"Alloprevotella_sp900095835",0.132398242777175,0.186887692756165,0.680542811696757,"Alloprevotella","Bacteroidota"
"Neisseria_sp000186165",-0.131595829184586,0.189596856069847,0.680542811696757,"Neisseria","Pseudomonadota"
"Haloplanus_salinus",0.131176385715733,0.191024299286637,0.680542811696757,"Haloplanus","Halobacteriota"
"Ralstonia_sp000620465",-0.130805573373703,0.192292714553738,0.680542811696757,"Ralstonia","Pseudomonadota"
"Bifidobacterium_leopoldii",0.130477313267644,0.193420652282128,0.680542811696757,"Bifidobacterium","Actinomycetota"
"Sphingomonas_zeae",0.129036616135495,0.198427643071124,0.680542811696757,"Sphingomonas","Pseudomonadota"
"Laribacter_hongkongensis",-0.128842091628201,0.199110778968047,0.680542811696757,"Laribacter","Pseudomonadota"
"Acidovorax_sp000302535",-0.126252484124846,0.208366704353441,0.69841675625715,"Acidovorax","Pseudomonadota"
"Pauljensenia_sp001838165",-0.125383202732875,0.211541532587735,0.69841675625715,"Pauljensenia","Actinomycetota"
"Actinomyces_oris",0.124854339228668,0.213489838157207,0.69841675625715,"Actinomyces","Actinomycetota"
"Nitriliruptor_alkaliphilus",-0.123906032255609,0.217015216856394,0.699950488170624,"Nitriliruptor","Actinomycetota"
"Bifidobacterium_dentium",0.122617307394784,0.221871934089991,0.705676012591778,"Bifidobacterium","Actinomycetota"
"Streptomyces_sp004348315",-0.119286075207369,0.234779860904746,0.718082820678529,"Streptomyces","Actinomycetota"
"Alloprevotella_sp015257125",-0.118848395065957,0.23651393120873,0.718082820678529,"Alloprevotella","Bacteroidota"
"UBA668_sp016213625",-0.118623476104398,0.237408511002857,0.718082820678529,"UBA668","Actinomycetota"
"Methylobacterium_ajmalii",-0.117602222441103,0.24149998621296,0.718082820678529,"Methylobacterium","Pseudomonadota"
"Sphingomonas_sp000797515",0.116246629780896,0.247006056766589,0.718082820678529,"Sphingomonas","Pseudomonadota"
"Muribaculum_arabinoxylanisolvens",-0.115887975220572,0.248477190722529,0.718082820678529,"Muribaculum","Bacteroidota"
"Prevotella_histicola",0.115790712966925,0.248877180428835,0.718082820678529,"Prevotella","Bacteroidota"
"Nesterenkonia_lacusekhoensis",0.115310480589542,0.250858627311276,0.718082820678529,"Nesterenkonia","Actinomycetota"
"Nocardiopsis_salina",-0.113973124601894,0.256433619886398,0.724978999431915,"Nocardiopsis","Actinomycetota"
"Halioglobus_sp003646415",-0.112769504213011,0.261523044711425,0.730350941938004,"Halioglobus","Pseudomonadota"
"Halalkalicoccus_jeotgali",0.110550709051685,0.271084246248383,0.737864369143691,"Halalkalicoccus","Halobacteriota"
"Ralstonia_sp001078575",-0.110094792237714,0.273077718727113,0.737864369143691,"Ralstonia","Pseudomonadota"
"Sphingomonas_sp004341505",0.108751357359213,0.279009112726942,0.737864369143691,"Sphingomonas","Pseudomonadota"
"Comamonas_tsuruhatensis",-0.108131310492212,0.281775567199575,0.737864369143691,"Comamonas","Pseudomonadota"
"Methylobacterium_rhodesianum",-0.107031031247829,0.286729637311091,0.737864369143691,"Methylobacterium","Pseudomonadota"
"Nesterenkonia_sedimenti",-0.106800033395417,0.287777029402212,0.737864369143691,"Nesterenkonia","Actinomycetota"
"Prevotella_intermedia",-0.106465694398505,0.289297487674885,0.737864369143691,"Prevotella","Bacteroidota"
"Ralstonia_mannitolilytica",-0.106313722127181,0.289990363418918,0.737864369143691,"Ralstonia","Pseudomonadota"
"Dialister_sp900541485",-0.100806247014412,0.315842610369026,0.794812722796779,"Dialister","Bacillota_C"
"Pauljensenia_sp902373545",0.0985023473811452,0.327086057139131,0.810965008205247,"Pauljensenia","Actinomycetota"
"Pseudomonas_E_iridis",-0.0980403516763212,0.329371112628591,0.810965008205247,"Pseudomonas_E","Pseudomonadota"
"Corynebacterium_argentoratense",-0.0965206289630846,0.336959395737976,0.810965008205247,"Corynebacterium","Actinomycetota"
"Prevotella_sp013333285",-0.0963017888923785,0.338061154325744,0.810965008205247,"Prevotella","Bacteroidota"
"Micrococcus_luteus",0.0951528785211716,0.343882708523353,0.810965008205247,"Micrococcus","Actinomycetota"
"Pandoraea_nosoerga",-0.0945996994535535,0.346708022913492,0.810965008205247,"Pandoraea","Pseudomonadota"
"Pseudomonas_E_fluorescens_E",-0.0945328316541711,0.347050527528883,0.810965008205247,"Pseudomonas_E","Pseudomonadota"
"Phytobacter_diazotrophicus",-0.093298816811023,0.353409322039264,0.81530865818729,"Phytobacter","Pseudomonadota"
"Bifidobacterium_swidsinskii",-0.0927942688702284,0.356029981741175,0.81530865818729,"Bifidobacterium","Actinomycetota"
"Malassezia_furfur",-0.091019232741168,0.365345199667733,0.828356937860503,"Malassezia","Basidiomycota"
"Veillonella_tobetsuensis",-0.0900709257681084,0.370382668319497,0.831545402403577,"Veillonella","Bacillota_C"
"Ralstonia_sp021173085",-0.0882229429488126,0.380320580414275,0.837918628780228,"Ralstonia","Pseudomonadota"
"Anaeroglobus_micronuciformis",-0.085791386607634,0.393639885600685,0.837918628780228,"Anaeroglobus","Bacillota_C"
"CSSed11_175R1_sp003563915",0.0840528238236913,0.403331494557715,0.837918628780228,"CSSed11_175R1","Actinomycetota"
"Nesterenkonia_alkaliphila",-0.0819920798245425,0.414999492106732,0.837918628780228,"Nesterenkonia","Actinomycetota"
"Sphingobium_yanoikuyae",-0.0814206640843655,0.418269316777122,0.837918628780228,"Sphingobium","Pseudomonadota"
"Phreatobacter_oligotrophus",0.0811957451228065,0.419560461165398,0.837918628780228,"Phreatobacter","Pseudomonadota"
"Veillonella_rogosae",-0.0811106406508652,0.420049603351949,0.837918628780228,"Veillonella","Bacillota_C"
"Roseateles_depolymerans",-0.0809221950344239,0.421133877371478,0.837918628780228,"Roseateles","Pseudomonadota"
"Methylobacterium_jeotgali",-0.0791228433419517,0.431568102152671,0.837918628780228,"Methylobacterium","Pseudomonadota"
"Rothia_mucilaginosa_B",-0.0785088753658041,0.435161907045389,0.837918628780228,"Rothia","Actinomycetota"
"Methyloversatilis_discipulorum_A",-0.0782717986225392,0.436554152283448,0.837918628780228,"Methyloversatilis","Pseudomonadota"
"Prevotella_oris",-0.076472446930067,0.447202971499531,0.837918628780228,"Prevotella","Bacteroidota"
"Sphingomonas_aquatilis",-0.0751594065058306,0.455064653859048,0.837918628780228,"Sphingomonas","Pseudomonadota"
"Cutibacterium_acnes",0.0750378286887717,0.455796443580308,0.837918628780228,"Cutibacterium","Actinomycetota"
"Paracoccus_aeridis",-0.0744724918394476,0.459207816680449,0.837918628780228,"Paracoccus","Pseudomonadota"
"Prevotella_melaninogenica_A",0.0743630718040946,0.459869705473458,0.837918628780228,"Prevotella","Bacteroidota"
"Porphyromonas_pasteri",0.0742962040047122,0.460274451798882,0.837918628780228,"Porphyromonas","Bacteroidota"
"Corynebacterium_aurimucosum_E",0.073980101680359,0.462190452337996,0.837918628780228,"Corynebacterium","Actinomycetota"
"Sphingomonas_pseudosanguinis",-0.0730378735981523,0.467927529503004,0.837918628780228,"Sphingomonas","Pseudomonadota"
"Alloprevotella_sp905369775",-0.0716518864836805,0.476436722070977,0.837918628780228,"Alloprevotella","Bacteroidota"
"Micrococcus_sp020097155",-0.0714573619763862,0.477637638735642,0.837918628780228,"Micrococcus","Actinomycetota"
"Moraxella_A_osloensis",-0.0714391253038273,0.47775030820742,0.837918628780228,"Moraxella_A","Pseudomonadota"
"Pelomonas_puraquae",-0.0713479419410331,0.478313870213315,0.837918628780228,"Pelomonas","Pseudomonadota"
"Ralstonia_syzygii",-0.071019681834974,0.480345652448532,0.837918628780228,"Ralstonia","Pseudomonadota"
"Prevotella_vespertina",-0.0708677095636504,0.481287858658329,0.837918628780228,"Prevotella","Bacteroidota"
"Corynespora_cassiicola",-0.0697613514284141,0.488176881143871,0.837918628780228,"Corynespora","Ascomycota"
"Porphyromonas_gingivalis",0.0692628823784725,0.491297752406116,0.837918628780228,"Porphyromonas","Bacteroidota"
"Sphingomonas_sp003075315",-0.0692203301425019,0.491564656168987,0.837918628780228,"Sphingomonas","Pseudomonadota"
"Gordonia_jacobaea",-0.0682781020602952,0.497494257486754,0.837918628780228,"Gordonia","Actinomycetota"
"Tannerella_serpentiformis",-0.0681747609157951,0.498146875399805,0.837918628780228,"Tannerella","Bacteroidota"
"Nesterenkonia_sandarakina_A",-0.0674878462494121,0.502496238717901,0.837918628780228,"Nesterenkonia","Actinomycetota"
"Corynebacterium_afermentans",-0.0672021383793236,0.504311070993106,0.837918628780228,"Corynebacterium","Actinomycetota"
"JAHWJY01_sp019348135",0.0670927183439706,0.505007013595398,0.837918628780228,"JAHWJY01","Actinomycetota"
"Rothia_dentocariosa",-0.0664665925861171,0.508998915836406,0.837918628780228,"Rothia","Actinomycetota"
"CSSed11_175R1_sp007120465",0.0658100723739989,0.513202017096254,0.837918628780228,"CSSed11_175R1","Actinomycetota"
"Lactobacillus_gasseri",0.0654757333770868,0.515349305094541,0.837918628780228,"Lactobacillus","Bacillota"
"Lawsonella_clevelandensis_A",-0.0652508144155278,0.516796424386799,0.837918628780228,"Lawsonella","Actinomycetota"
"Ralstonia_pickettii",-0.0648496076192333,0.519382909983482,0.837918628780228,"Ralstonia","Pseudomonadota"
"CAG_873_sp011959565",-0.0648313709466745,0.519500633646145,0.837918628780228,"CAG_873","Bacteroidota"
"Salmonella_enterica",0.0648070553832627,0.519657619620733,0.837918628780228,"Salmonella","Pseudomonadota"
"Sphingomonas_hankookensis_A",0.0627098380389961,0.533287748898983,0.837918628780228,"Sphingomonas","Pseudomonadota"
"Moraxella_A_cinereus",-0.0608132240928768,0.545765509270831,0.837918628780228,"Moraxella_A","Pseudomonadota"
"Centipeda_sp015265235",-0.0606065418038767,0.547133830432816,0.837918628780228,"Centipeda","Bacillota_C"
"PUIC01_sp017418605",-0.0605822262404649,0.547294919239028,0.837918628780228,"PUIC01","Pseudomonadota"
"Corynebacterium_durum",0.0598162859929936,0.552381011687059,0.837918628780228,"Corynebacterium","Actinomycetota"
"Acidovorax_temperans",-0.0596521559399641,0.553473853044926,0.837918628780228,"Acidovorax","Pseudomonadota"
"Diaphorobacter_nitroreducens",0.0594211580875521,0.555013691008101,0.837918628780228,"Diaphorobacter","Pseudomonadota"
"Acidovorax_delafieldii",-0.0590564246363753,0.557449203832257,0.837918628780228,"Acidovorax","Pseudomonadota"
"Klebsiella_aerogenes",-0.0577859364481095,0.565972685297901,0.837918628780228,"Klebsiella","Pseudomonadota"
"Halalkalicoccus_subterraneus",-0.0569713650738146,0.571469714746613,0.837918628780228,"Halalkalicoccus","Halobacteriota"
"Stomatobaculum_longum",-0.0568072350207851,0.572580344882523,0.837918628780228,"Stomatobaculum","Bacillota_A"
"Sphingomonas_paucimobilis",-0.0564668171330201,0.57488708572033,0.837918628780228,"Sphingomonas","Pseudomonadota"
"Stenotrophomonas_maltophilia_S",0.0556947979946959,0.580134419511928,0.837918628780228,"Stenotrophomonas","Pseudomonadota"
"Halomonas_sp003182195",-0.0555428257233722,0.581169957538894,0.837918628780228,"Halomonas","Pseudomonadota"
"SKLC01_sp007123425",0.0553786956703427,0.582289294227437,0.837918628780228,"SKLC01","Actinomycetota"
"Pseudomonas_E_putida",-0.0553179067618132,0.5827041148057,0.837918628780228,"Pseudomonas_E","Pseudomonadota"
"Lautropia_mirabilis",0.0550686722368424,0.584406297248514,0.837918628780228,"Lautropia","Pseudomonadota"
"Paramuribaculum_intestinale",-0.0549166999655187,0.585445330152125,0.837918628780228,"Paramuribaculum","Bacteroidota"
"Corynebacterium_matruchotii",0.0531234271638995,0.597769202987047,0.850243152074744,"Corynebacterium","Actinomycetota"
"MED_G138_sp020633195",-0.0486919157321015,0.628709790039328,0.862514980363716,"MED_G138","Myxococcota"
"Duncaniella_muris",0.0486858368412486,0.628752693594667,0.862514980363716,"Duncaniella","Bacteroidota"
"Prevotella_aurantiaca",-0.0486007323693073,0.629353472948863,0.862514980363716,"Prevotella","Bacteroidota"
"Porphyromonas_endodontalis",0.0485824956967485,0.629482242832926,0.862514980363716,"Porphyromonas","Bacteroidota"
"Prevotella_pallens",0.0484913123339543,0.630126258586488,0.862514980363716,"Prevotella","Bacteroidota"
"Prevotella_salivae",-0.0483514978443365,0.631114287120541,0.862514980363716,"Prevotella","Bacteroidota"
"Pauljensenia_sp000278725",-0.0472572974908061,0.638869005070413,0.862514980363716,"Pauljensenia","Actinomycetota"
"Methyloversatilis_universalis",-0.0471478774554531,0.639646638065895,0.862514980363716,"Methyloversatilis","Pseudomonadota"
"Prevotella_shahii",-0.0470566940926589,0.640294963588785,0.862514980363716,"Prevotella","Bacteroidota"
"Pseudonocardia_ammonioxydans",0.0431297306016555,0.668467265162403,0.883468337348868,"Pseudonocardia","Actinomycetota"
"Agrobacterium_pusense",-0.0419808202304486,0.676799587072568,0.883468337348868,"Agrobacterium","Pseudomonadota"
"Dermacoccus_nishinomiyaensis",0.0410385921482419,0.683662226806935,0.883468337348868,"Dermacoccus","Actinomycetota"
"Cryptobacteroides_sp009774765",-0.0393121871460051,0.696303019699247,0.883468337348868,"Cryptobacteroides","Bacteroidota"
"Ralstonia_insidiosa",0.0389474536948283,0.698984414486303,0.883468337348868,"Ralstonia","Pseudomonadota"
"Prevotella_timonensis_A",-0.0386617458247398,0.701087428295935,0.883468337348868,"Prevotella","Bacteroidota"
"Salinibacter_sp913056185",-0.0378289377778861,0.70723032043652,0.883468337348868,"Salinibacter","Bacteroidota"
"Fannyhessea_vaginae",0.0371177075480914,0.712491359322686,0.883468337348868,"Fannyhessea","Actinomycetota"
"Roseomonas_mucosa",-0.0362423472652671,0.718985003717713,0.883468337348868,"Roseomonas","Pseudomonadota"
"Halomonas_sp015595025",-0.035908008268355,0.721470527025528,0.883468337348868,"Halomonas","Pseudomonadota"
"SKLC01_sp007130695",0.0357195626519137,0.722872737731346,0.883468337348868,"SKLC01","Actinomycetota"
"Halomonas_aerodenitrificans",-0.0355371959263253,0.724230588991807,0.883468337348868,"Halomonas","Pseudomonadota"
"Ralstonia_sp023955655",-0.0350812791123543,0.727628949071476,0.883468337348868,"Ralstonia","Pseudomonadota"
"Paracoccus_salipaludis",0.0350569635489425,0.727810343870954,0.883468337348868,"Paracoccus","Pseudomonadota"
"Pauljensenia_bouchesdurhonensis",-0.0344247589002361,0.732531852963975,0.883468337348868,"Pauljensenia","Actinomycetota"
"Paracoccus_marinus",-0.033294085201588,0.741000893059209,0.883468337348868,"Paracoccus","Pseudomonadota"
"Prevotella_jejuni",-0.0332576118564703,0.741274609352825,0.883468337348868,"Prevotella","Bacteroidota"
"Prevotella_sp905372445",0.032953667313823,0.743556829378774,0.883468337348868,"Prevotella","Bacteroidota"
"Kocuria_palustris",-0.0325767760809403,0.746389864420191,0.883468337348868,"Kocuria","Actinomycetota"
"Alistipes_sp002428825",-0.0323700937919401,0.74794490137183,0.883468337348868,"Alistipes","Bacteroidota"
"Janibacter_A_massiliensis",0.0315433646359394,0.75417509642195,0.883468337348868,"Janibacter_A","Actinomycetota"
"Muribaculum_intestinale",-0.0315312068542335,0.754266835704891,0.883468337348868,"Muribaculum","Bacteroidota"
"Variovorax_sp900115375",-0.0314278657097334,0.755046757361057,0.883468337348868,"Variovorax","Pseudomonadota"
"Sphingomonas_sp002127225",-0.0312576567658509,0.756331870091884,0.883468337348868,"Sphingomonas","Pseudomonadota"
"Herbaspirillum_huttiense",-0.0309719488957624,0.758490514734707,0.883468337348868,"Herbaspirillum","Pseudomonadota"
"Alcaligenes_phenolicus",-0.0306376098988504,0.761018943178041,0.883468337348868,"Alcaligenes","Pseudomonadota"
"Ralstonia_pickettii_B",-0.0302728764476736,0.763780097224252,0.883468337348868,"Ralstonia","Pseudomonadota"
"CAG_485_sp002493045",-0.0302607186659677,0.76387218687806,0.883468337348868,"CAG_485","Bacteroidota"
"Dietzia_natronolimnaea_A",-0.0284492091917896,0.7776296368802,0.885980840545044,"Dietzia","Actinomycetota"
"Paracoccus_marcusii",0.0283823413924072,0.778138807631101,0.885980840545044,"Paracoccus","Pseudomonadota"
"Pauljensenia_sp019425105",0.0283823413924072,0.778138807631101,0.885980840545044,"Pauljensenia","Actinomycetota"
"Klebsiella_pneumoniae",-0.0279385823601421,0.781520217424013,0.885980840545044,"Klebsiella","Pseudomonadota"
"Deinococcus_wulumuqiensis",-0.0255434993640812,0.799839343937143,0.902281821485743,"Deinococcus","Deinococcota"
"Cutibacterium_modestum",0.0246134290635804,0.806983054295369,0.90587803643941,"Cutibacterium","Actinomycetota"
"Neisseria_flavescens_B",-0.02351922871005,0.815407720436707,0.910870087707346,"Neisseria","Pseudomonadota"
"JACDQM01_sp015657635",-0.022273056085196,0.825028086982329,0.915369588381407,"JACDQM01","Pseudomonadota"
"Bradyrhizobium_sp019748335",-0.0210329623511949,0.83462728635918,0.915369588381407,"Bradyrhizobium","Pseudomonadota"
"Tannerella_forsythia",-0.0207107811359887,0.837125232739666,0.915369588381407,"Tannerella","Bacteroidota"
"Duncaniella_dubosii",0.0197381585995173,0.844675919366724,0.915369588381407,"Duncaniella","Bacteroidota"
"Halorientalis_regularis",0.0193430306940758,0.847747445263939,0.915369588381407,"Halorientalis","Halobacteriota"
"Paracoccus_sphaerophysae",0.0187776938447518,0.852146041520647,0.915369588381407,"Paracoccus","Pseudomonadota"
"Brachybacterium_paraconglomeratum",-0.0178172290899862,0.859629248059516,0.915369588381407,"Brachybacterium","Actinomycetota"
"Neisseria_subflava",-0.0171971822229857,0.864466825198139,0.915369588381407,"Neisseria","Pseudomonadota"
"Mixta_calida",-0.0170026577156914,0.865985536679434,0.915369588381407,"Mixta","Pseudomonadota"
"Muribaculum_gordoncarteri",0.0165588986834263,0.869451912952795,0.915369588381407,"Muribaculum","Bacteroidota"
"CAG_485_sp002491945",-0.0163886897395438,0.87078214145211,0.915369588381407,"CAG_485","Bacteroidota"
"Prevotella_nanceiensis",0.0163218219401614,0.871304829938497,0.915369588381407,"Prevotella","Bacteroidota"
"Eubacterium_B_sulci",-0.0163096641584555,0.871399870162213,0.915369588381407,"Eubacterium_B","Bacillota_A"
"CU05_9_sp943913335",-0.013300613186247,0.894975187203734,0.935841634108015,"CU05_9","Pseudomonadota"
"Capnocytophaga_leadbetteri",0.0108325834999507,0.914381083764853,0.945533830801122,"Capnocytophaga","Bacteroidota"
"Pelomonas_sp021738245",-0.0106684534469211,0.915673536101895,0.945533830801122,"Pelomonas","Pseudomonadota"
"Gordonia_bronchialis",-0.0105468756298622,0.916631049946939,0.945533830801122,"Gordonia","Actinomycetota"
"Alloprevotella_sp015259235",0.00953170085742012,0.924630810365166,0.949508769388444,"Alloprevotella","Bacteroidota"
"Malassezia_restricta",-0.00866849835630172,0.931438942963909,0.952229990797925,"Malassezia","Basidiomycota"
"Nocardioides_sp021166815",0.0076472446930067,0.93949998073283,0.956202202612525,"Nocardioides","Actinomycetota"
"PWLR01_sp020832455",-0.00543452842253418,0.95698543703863,0.969688783547992,"PWLR01","Actinomycetota"
"Malassezia_globosa",0.00424306581535666,0.966409663735021,0.972484040214453,"Malassezia","Basidiomycota"
"Egicoccus_sp018335555",0.00401206796294469,0.96823738501701,0.972484040214453,"Egicoccus","Actinomycetota"
"Curvularia_eragrostidis",-0.000176287834735449,0.998604007453342,0.998604007453342,"Curvularia","Ascomycota"
