"feature","name","saliva_log2FC","saliva_p","saliva_fdr","urine_log2FC","urine_p","urine_fdr","same_dir","n_healthy","n_disease"
"N_5-Chlorobenzotriazole","N_5-Chlorobenzotriazole",-0.396467756518877,0.374053293091401,0.683983164509991,-0.611133313426159,0.444398848496004,0.766090552258037,TRUE,34,61
"N_5-Aminosalicylic?acid","N_5-Aminosalicylic?acid",-1.02122819153021,0.13505806377882,0.414424743650078,-0.409684668151801,0.04730685211794,0.242841840872092,TRUE,34,61
"N_3,4-Dihydroxybenzoic acid","N_3,4-Dihydroxybenzoic acid",0.343213574368516,0.345552939038968,0.664410801242308,-0.564060843037851,0.00329870754036309,0.0635001201519894,FALSE,34,61
"N_ProtocatechicAcid","N_ProtocatechicAcid",-0.0439280182890442,0.879671362382444,0.961201878895939,-0.587427316974551,0.00225144188426177,0.0576478662957135,TRUE,34,61
"N_2_6_dihydroxybenzoic_acid","N_2_6_dihydroxybenzoic_acid",-0.282707213592293,0.753204547392253,0.919135246062164,-0.563333192212333,0.0149404874733792,0.146861813036195,TRUE,34,61
"N_L-Histidine","N_L-Histidine",0.235293357716024,0.60566967596724,0.837469181584331,0.656274339948091,0.292828238447297,0.647304527094025,TRUE,34,61
"N_Histidine","N_Histidine",-0.3649527420326,0.329905763096955,0.656879030521938,0.0777755125238109,0.492045680888391,0.797631945861181,FALSE,34,61
"N_Benzenesulfonic acid","N_Benzenesulfonic acid",1.01182489894842,0.0385517407944007,0.203190351481077,0.192981659182372,0.616555691529895,0.847727684778072,TRUE,34,61
"N_Allantoin","N_Allantoin",-0.211538256303129,0.374053293091401,0.683983164509991,-0.346803310507443,0.430706835874038,0.750892672353983,TRUE,34,61
"N_Pimelic acid","N_Pimelic acid",-1.57799573776819,0.13505806377882,0.414424743650078,0.118750999661852,0.627526672186144,0.847727684778072,FALSE,34,61
"N_6-CARBOXYHEXANOATE","N_6-CARBOXYHEXANOATE",-0.542693870000377,0.198848635704279,0.500472970761332,-0.667698769984195,0.403963836365994,0.731887421180742,TRUE,34,61
"N_3-Methyladipic acid","N_3-Methyladipic acid",-0.0304432867021198,0.48231407406426,0.755192753758582,-0.293657150615502,0.081354936185744,0.324017073429429,TRUE,34,61
"N_L-2-Aminoadipic acid","N_L-2-Aminoadipic acid",0.0995272653771764,0.322256992691108,0.656879030521938,0.262909003007408,0.86133425537221,0.96730727534732,TRUE,34,61
"N_ALPHA-AMINOADIPATE","N_ALPHA-AMINOADIPATE",0.0646175893096377,0.521861540027617,0.778879777282084,0.0471914516262792,0.532002705018567,0.816266557588727,TRUE,34,61
"N_D-TAGATOSE","N_D-TAGATOSE",-0.0674597253437703,0.467914991450869,0.755192753758582,-0.0636332149468011,0.616555691529895,0.847727684778072,TRUE,34,61
"N_ALLOSE","N_ALLOSE",0.0430843858680134,0.891932682463113,0.967520197926089,-0.213883306382144,0.439844439164333,0.761079141924801,FALSE,34,61
"N_Hydroxymethylglutaric acid","N_Hydroxymethylglutaric acid",-0.135303794594183,0.723913308251601,0.908440229962794,-0.18445547956491,0.412765768032357,0.736284883517177,TRUE,34,61
"N_3-HYDROXY-3-METHYLGLUTARATE","N_3-HYDROXY-3-METHYLGLUTARATE",0.525024723948814,0.412765768032357,0.722340094056625,0,NA,NA,FALSE,34,61
"N_Acesulfame","N_Acesulfame",0,NA,NA,-17.4027160296383,0.0255541001915358,0.179318319415477,FALSE,34,61
"N_phenyl pyruvic acid","N_phenyl pyruvic acid",0.480701720117452,0.100599524855385,0.354870764844194,-0.251898959920926,0.0282963020914523,0.184125233327478,FALSE,34,61
"N_P-Coumaric acid","N_P-Coumaric acid",0.468054890238214,0.463168755442603,0.754544008866495,-0.641551184683415,0.0162716435307531,0.148330477269233,FALSE,34,61
"N_Phthalic acid","N_Phthalic acid",-0.227670667644695,0.221431031747181,0.533339259262027,0.00784083977749717,0.81885368453603,0.952922927596085,FALSE,34,61
"N_3-Methylxanthine","N_3-Methylxanthine",-0.372337837338243,0.121431357283459,0.397089401919632,-1.19912141297007,0.154278781179032,0.468926295425741,TRUE,34,61
"N_3-(3-Hydroxyphenyl)propionic acid","N_3-(3-Hydroxyphenyl)propionic",-0.277890661903239,0.236446764524211,0.563447609078971,-0.493343937914126,0.584160265638569,0.847727684778072,TRUE,34,61
"N_3-Phenyllactic acid","N_3-Phenyllactic acid",0.393047002224396,0.0546768135982754,0.249365983291195,0,NA,NA,FALSE,34,61
"N_2,3-Pyridinedicarboxylic acid","N_2,3-Pyridinedicarboxylic aci",-0.471629913856706,0.48231407406426,0.755192753758582,0.0754068327851414,0.922692880079808,0.984251074353759,FALSE,34,61
"N_Quinolinic acid","N_Quinolinic acid",1.50545770732621,0.879671362382444,0.961201878895939,0.490055177232811,0.353551039599802,0.698036667927814,TRUE,34,61
"N_URATE","N_URATE",0.259296927428935,0.193475725267465,0.496466769736095,-0.200772343402733,0.292828238447297,0.647304527094025,FALSE,34,61
"N_Vanillic acid","N_Vanillic acid",0.291863084285445,0.152045709994432,0.444432530962231,-0.832969446777795,0.00112701078027635,0.0473344527716069,FALSE,34,61
"N_furoylglycine","N_furoylglycine",-0.21359782235622,0.563013314262623,0.80057500459864,-0.744350589639911,0.695020903181751,0.877321467950735,TRUE,34,61
"N_Gallic acid","N_Gallic acid",0,NA,NA,-0.743799617155972,0.0105266268874399,0.127511771781338,FALSE,34,61
"N_GallicAcid","N_GallicAcid",0.385612793930431,0.000955484589184682,0.0109758229731984,-1.21685739391076,9.88762155614612e-05,0.0114202028973488,FALSE,34,61
"N_1,4-Cyclohexanedicarboxylic acid","N_1,4-Cyclohexanedicarboxylic ",2.65190345638863,3.79033747865203e-08,1.30620860802778e-06,-0.0442087914468985,0.421680346096957,0.740746463485909,FALSE,34,61
"N_Sulfanilic acid","N_Sulfanilic acid",0.13571490350143,0.42617965041756,0.731526756272288,-0.158751467683743,0.568265293442785,0.844175451995391,FALSE,34,61
"N_4-Hydroxybenzenesulfonic acid","N_4-Hydroxybenzenesulfonic aci",0.469917677388601,0.196148701435913,0.496466769736095,0,NA,NA,FALSE,34,61
"N_cis-Aconitic acid","N_cis-Aconitic acid",0.316157116247666,0.318476350032744,0.656879030521938,0,NA,NA,FALSE,34,61
"N_trans-Aconitic acid","N_trans-Aconitic acid",-0.387381046645764,0.156536686065732,0.446677932213043,-1.03586476896925,0.0271968701682917,0.184125233327478,TRUE,34,61
"N_SUBERIC ACID","N_SUBERIC ACID",0.528997972492782,0.028860234635478,0.170123488377554,-0.332842452625581,0.333773874445948,0.679310704819507,FALSE,34,61
"N_N-Acetylaspartic acid","N_N-Acetylaspartic acid",-0.748357939607502,0.0481797860571843,0.234614610365419,0.408400943719652,0.594870571193552,0.847727684778072,FALSE,34,61
"N_Indolacetic acid","N_Indolacetic acid",-1.05122466382508,0.195960816514711,0.496466769736095,-0.320013642796731,0.221414864715561,0.564716030729362,TRUE,34,61
"N_L-Citrulline","N_L-Citrulline",-0.0344488054378296,0.879671362382444,0.961201878895939,0.383124702226613,0.14549409130994,0.454177501251301,FALSE,34,61
"N_Ascorbic acid","N_Ascorbic acid",0.860927159151931,0.0431392265134245,0.219617880431979,-0.268244108516825,0.885798604612106,0.96730727534732,FALSE,34,61
"N_2-Isopropylmalic acid","N_2-Isopropylmalic acid",0,NA,NA,0,NA,NA,TRUE,34,61
"N_N-Formyl-L-Methionine","N_N-Formyl-L-Methionine",0.298057475211781,0.700765652733258,0.904734906122477,-0.0821357295872467,0.537110462136305,0.816266557588727,FALSE,34,61
"N_6,7-Dihydroxycoumarin","N_6,7-Dihydroxycoumarin",0.568280022283094,0.824874000467763,0.947562395784591,-0.118745654894575,0.594870571193552,0.847727684778072,FALSE,34,61
"N_HIPPURATE","N_HIPPURATE",0,NA,NA,0,NA,NA,TRUE,34,61
"N_Cyclamate","N_Cyclamate",-0.0997798336281441,0.245794540598998,0.567608011280161,-0.252952075609219,0.329905763096955,0.679310704819507,TRUE,34,61
"N_Caffeic acid","N_Caffeic acid",0.699519860532583,0.131049378286665,0.413908549145628,-0.0528388715268058,0.622030685038432,0.847727684778072,FALSE,34,61
"N_3 hydroxy_Phenyl_PyruvicAcid","N_3 hydroxy_Phenyl_PyruvicAcid",-0.167137560767298,0.830942569480214,0.952077419762496,-0.705415316489916,0.0423440513866339,0.227476183030521,TRUE,34,61
"N_D-Galactose","N_D-Galactose",0,NA,NA,-0.684606194340141,0.0760744888292659,0.319141574847633,FALSE,34,61
"N_Acamprosate","N_Acamprosate",-0.095132898554894,0.770954491698175,0.922945339191662,-0.183589953388427,0.268604867495781,0.620477243915254,TRUE,34,61
"N_L-Tyrosine","N_L-Tyrosine",0.164902318220573,0.42617965041756,0.731526756272288,0.188081530934515,0.477487790474974,0.795304029659408,TRUE,34,61
"N_Homovanillic acid","N_Homovanillic acid",0.0033149781857631,0.978322694487148,0.989364711354949,0,NA,NA,FALSE,34,61
"N_4-Hydroxyphenyllactic acid","N_4-Hydroxyphenyllactic acid",0.239155374316802,0.444454641520105,0.748555185718071,0.195573154857296,0.233387432299285,0.570502612287142,TRUE,34,61
"N_3_24_dihydroxyphenyl_propionic_acid","N_3_24_dihydroxyphenyl_propion",0.300389385132704,0.36989506097167,0.683983164509991,-0.620905623534167,0.00321703006686844,0.0635001201519894,FALSE,34,61
"N_Dulcitol","N_Dulcitol",0,NA,NA,-0.477244614014257,0.097422304784215,0.351633631330526,FALSE,34,61
"N_Saccharin","N_Saccharin",0.75467485585359,0.268598166919642,0.59868149571199,1.4710264077071,0.494615630171403,0.798994479507651,TRUE,34,61
"N_4-Pyridoxic acid","N_4-Pyridoxic acid",-0.260278744168613,0.776883208921792,0.922945339191662,-0.109606529716412,0.329905763096955,0.679310704819507,TRUE,34,61
"N_2,4-Dinitrophenol","N_2,4-Dinitrophenol",-0.0554977251289017,0.990708793008128,0.992925143775484,-0.756043070051529,0.0112530067542925,0.129639904096369,TRUE,34,61
"N_D(-)-3-Phosphoglyceric acid disodium salt","N_D(-)-3-Phosphoglyceric acid ",-0.678954505230195,0.266166237385743,0.59868149571199,-0.0875147843606641,0.421673847785223,0.740746463485909,TRUE,34,61
"N_4-CPA","N_4-CPA",0,0.152773682518267,0.444432530962231,-0.869115554869918,0.000929366554479569,0.0429367348169561,FALSE,34,61
"N_2,5-Dimethylbenzenesulfonic acid","N_2,5-Dimethylbenzenesulfonic ",-5.71528817675392,8.22605000587074e-08,2.04737244590561e-06,-0.757713963173885,0.139133184203351,0.440270760972247,TRUE,34,61
"N_Gabapentin Related Compound E","N_Gabapentin Related Compound ",-0.813550307190908,0.0518079968319856,0.246914708305633,0,NA,NA,FALSE,34,61
"N_1-Hydroxy-2-naphthoic acid","N_1-Hydroxy-2-naphthoic acid",0,NA,NA,0.119082475652881,0.584160265638569,0.847727684778072,FALSE,34,61
"N_Azelaic acid","N_Azelaic acid",0,NA,NA,0,NA,NA,TRUE,34,61
"N_NALPHA-ACETYL-L-LYSINE","N_NALPHA-ACETYL-L-LYSINE",0.839554995033918,0.0364179568660944,0.194229103285837,-0.00199951345148364,0.747316250748829,0.90382227184806,FALSE,34,61
"N_KYNURENIC ACID","N_KYNURENIC ACID",0.006522597390898,0.463168755442603,0.754544008866495,-0.496533266660009,0.627526672186144,0.847727684778072,FALSE,34,61
"N_N-Acetylglutamic acid","N_N-Acetylglutamic acid",0.0044681107205804,0.55778486409503,0.798363000366049,0.265613995199619,0.511820722576504,0.807034722970461,TRUE,34,61
"N_2,5-dihydroxybenzenesulfonate","N_2,5-dihydroxybenzenesulfonat",0.454190376131024,0.42617965041756,0.731526756272288,-0.248985619211691,0.261944144674847,0.6081316323607,FALSE,34,61
"N_Citric acid","N_Citric acid",0,NA,NA,0,NA,NA,TRUE,34,61
"N_QuinicAcid","N_QuinicAcid",0.0797502190255166,0.212756363972931,0.520846180655044,0.673660339750597,0.843071592954535,0.964106623626226,TRUE,34,61
"N_D-(-)-Quinic acid","N_D-(-)-Quinic acid",0.756508993685738,0.00681941336509088,0.0611019437512143,-0.72906249190191,0.0169754896702204,0.148330477269233,FALSE,34,61
"N_Phenylacetylglycine","N_Phenylacetylglycine",-0.0156426458817265,0.928860321251599,0.978331862937625,0.188597298239419,0.677892565283126,0.860402102090122,FALSE,34,61
"N_D(+)-Galacturonic acid","N_D(+)-Galacturonic acid",-0.227537981475791,0.86133425537221,0.961201878895939,-0.153730815935049,0.996902868782583,1,TRUE,34,61
"N_Ferulic acid","N_Ferulic acid",0.0633906599150897,0.337669429025403,0.660596775539281,-0.953168308522319,0.00276447576766227,0.0580539911209077,FALSE,34,61
"N_N-Acetyl Mesalazine","N_N-Acetyl Mesalazine",0,NA,NA,0,NA,NA,TRUE,34,61
"N_4-Hydroxyhippuric acid","N_4-Hydroxyhippuric acid",0.379184598406873,0.268604867495781,0.59868149571199,0.119078682760907,0.86133425537221,0.96730727534732,TRUE,34,61
"N_alpha-Hydroxyhippuric acid","N_alpha-Hydroxyhippuric acid",0.105147808396975,0.953569151439274,0.982066620332862,-0.699236074678726,0.077367654508517,0.319141574847633,FALSE,34,61
"N_D-Gluconic acid","N_D-Gluconic acid",0.142172747810502,0.110628670362245,0.37833316276554,0,NA,NA,FALSE,34,61
"N_dihydroferulic acid","N_dihydroferulic acid",0.67798463826599,0.06137812181467,0.264058647756459,-0.515006429820097,0.487166754098728,0.795304029659408,FALSE,34,61
"N_N-Acetylhistidine","N_N-Acetylhistidine",0.279023121325398,0.390973602421226,0.703438449336181,-0.452707059136305,0.0618887455679201,0.277598062644457,FALSE,34,61
"N_Decanedioic acid","N_Decanedioic acid",0.0529004189822224,0.941207662781509,0.978331862937625,0,NA,NA,FALSE,34,61
"N_Ala-Ile","N_Ala-Ile",-1.40119176079732,0.133036604798359,0.413908549145628,-0.215028986586816,0.521861540027617,0.809060508364964,TRUE,34,61
"N_L-TRYPTOPHANAMIDE","N_L-TRYPTOPHANAMIDE",0.192982516402118,0.239534345088495,0.564796771577083,-0.189891570720718,0.782855421635785,0.929766593305225,FALSE,34,61
"N_Tryptophan","N_Tryptophan",0.680280026874147,0.01924979570467,0.13474856993269,-0.00774486707514299,0.873551317021184,0.96730727534732,FALSE,34,61
"N_Indolelactic acid","N_Indolelactic acid",1.21889132665843,0.0243610387145934,0.157492840813288,-0.13789823642793,0.386700535062819,0.719640654655802,FALSE,34,61
"N_3-Trifluoromethyl-4-nitrophenol","N_3-Trifluoromethyl-4-nitrophe",-0.00888707490131324,0.996902868782583,0.996902868782583,-1.28743852754514,0.00164357922300592,0.0533798708866728,TRUE,34,61
"N_N-ACETYL-L-PHENYLALANINE","N_N-ACETYL-L-PHENYLALANINE",0.367787485744056,0.735584101908174,0.912857832838953,-0.0918745261558165,0.916530083531633,0.984251074353759,FALSE,34,61
"N_2-Naphthalenesulfonic acid","N_2-Naphthalenesulfonic acid",-0.180069262226358,0.421680346096957,0.731526756272288,-1.55549932272686,0.0989345863641345,0.354323867443645,TRUE,34,61
"N_Mucic acid","N_Mucic acid",0.227430392731595,0.311002564131056,0.656879030521938,0.0201178994517512,0.770954491698175,0.920364276911,TRUE,34,61
"N_1,3,7-Trimethyluric acid","N_1,3,7-Trimethyluric acid",-0.269502616664759,0.399605325219009,0.713239783657833,-0.306800745151524,0.0188531832762437,0.158366739520447,TRUE,34,61
"N_indoxylSulfate","N_indoxylSulfate",0,NA,NA,-0.4572878767984,0.36989506097167,0.708248448394375,FALSE,34,61
"N_5-Methoxypsoralen","N_5-Methoxypsoralen",-0.00502850871925276,0.879671362382444,0.961201878895939,-0.131956347566238,0.953569151439274,0.996034158423635,TRUE,34,61
"N_Undecanedioic acid","N_Undecanedioic acid",0.421837456665497,0.341597481460115,0.662492085255981,-0.875039501513992,0.0266611160850852,0.183842322855364,FALSE,34,61
"N_D-Pantothenic acid","N_D-Pantothenic acid",0.433549170301323,0.386700535062819,0.701383966429729,-0.259873731606692,0.547399380138604,0.821099070207906,FALSE,34,61
"N_Ethyl-beta-glucuronide","N_Ethyl-beta-glucuronide",9.23987193332823,0.0276437355702001,0.165711555631728,0.24056597627785,0.876609989227095,0.96730727534732,TRUE,34,61
"N_5-Aminonaphthalene-2-sulfonic acid","N_5-Aminonaphthalene-2-sulfoni",-1.12240226612981,0.245361062625228,0.567608011280161,-8.52480547555101,0.0127195145501154,0.133554902776212,TRUE,34,61
"N_N_acetyl_tyrosine","N_N_acetyl_tyrosine",0.0603823071469165,0.782855421635785,0.922945339191662,-0.348368728239468,0.123309443179214,0.412818570643457,FALSE,34,61
"N_Olivetolcarboxylic acid","N_Olivetolcarboxylic acid",-0.349897932486353,0.403963836365994,0.718157931317322,0.770312140389237,0.084104609317363,0.326523777349762,FALSE,34,61
"N_Carnosine","N_Carnosine",1.89627553425435,0.0144631762838266,0.11295064677969,-1.03825285742623,0.345552939038968,0.691105878077936,FALSE,34,61
"N_D-Mannitol","N_D-Mannitol",-0.00362831714962653,0.776897651560192,0.922945339191662,-0.454164857918265,0.168203513169408,0.482670950833955,TRUE,34,61
"N_Chloranocryl","N_Chloranocryl",0.662765303162999,0.776895371330007,0.922945339191662,-0.0746700612819247,0.700765652733258,0.877381386348957,FALSE,34,61
"N_8-Methylsulfinyloctyl isothiocyanate","N_8-Methylsulfinyloctyl isothi",-2.81610033156927,0.580817013605955,0.808093236321328,0,0.961539468954418,0.996034158423635,FALSE,34,61
"N_CMPF","N_CMPF",0.0336363019135462,0.753157742735446,0.919135246062164,-0.467319284283651,0.230356272661677,0.566088287072844,FALSE,34,61
"N_Anserine","N_Anserine",0.85995594651493,0.460790047681574,0.754544008866495,-0.232017324462571,0.349537467832509,0.693074292440425,FALSE,34,61
"N_Pyroglutamyl-Isoleucine","N_Pyroglutamyl-Isoleucine",-1.01889620047142,0.0800077117628368,0.314416270787288,0.111536685706277,0.649715465483723,0.852751548447387,FALSE,34,61
"N_alpha-L-(-)-Fucose 1-phosphate bis(cyclohexylammonium) salt","N_alpha-L-(-)-Fucose 1-phospha",-0.582930198242259,0.209920070986472,0.516726328582085,-0.6741218098798,0.0350520459312683,0.204987914180328,TRUE,34,61
"N_Pseudouridine","N_Pseudouridine",-0.0736441820242781,0.904219893968136,0.973775270427223,-0.0359871403434084,0.616555691529895,0.847727684778072,TRUE,34,61
"N_N-Acetyltryptophan","N_N-Acetyltryptophan",0.0775028744345256,0.399605325219009,0.713239783657833,1.26203834991843,0.7007646561145,0.877381386348957,TRUE,34,61
"N_Homovanillic_Acid_sulfate","N_Homovanillic_Acid_sulfate",0,0.703738912484262,0.905962737910774,0.0559469016622955,0.855237954868667,0.96730727534732,FALSE,34,61
"N_Dihydrocaffeic_Acid3O_Sulfate","N_Dihydrocaffeic_Acid3O_Sulfat",-0.126587320919295,0.974247914500292,0.989364711354949,-0.339245765199827,0.329905763096955,0.679310704819507,TRUE,34,61
"N_Phenylacetylglutamine","N_Phenylacetylglutamine",0.722582368098941,0.147653507189292,0.438071332588098,0.223822748031889,0.374053293091401,0.708248448394375,TRUE,34,61
"N_C12-AS (TENTATIVE)","N_C12-AS (TENTATIVE)",-0.142034770209925,0.916530083531633,0.974998659066473,0.128713070798039,0.677832972755716,0.860402102090122,FALSE,34,61
"N_ADENOSINE","N_ADENOSINE",-0.00310876710841868,0.357593622380591,0.675957564668797,0.293454845983003,0.188210206379882,0.50554136829945,FALSE,34,61
"N_Inosine","N_Inosine",-0.0321622874784282,0.511820722576504,0.777273504116183,0.0198808989998422,0.879579324189057,0.96730727534732,FALSE,34,61
"N_Estrone","N_Estrone",1.24188547951364,0.0675768492172827,0.285607815559836,-0.129936562546199,0.990708793008128,1,FALSE,34,61
"N_Naringenin","N_Naringenin",4.38475962437424,9.45083444635385e-06,0.000128302237332319,-0.685653745327095,0.0371177540788121,0.209126858346478,FALSE,34,61
"N_Phenylbenzimidazole sulfonic acid","N_Phenylbenzimidazole sulfonic",-0.425968851828962,0.165789765251191,0.458562268057441,-0.540786828816497,0.0213441384229536,0.165002454255427,TRUE,34,61
"N_Xanthosine","N_Xanthosine",0.136294998223843,0.32586355516343,0.656879030521938,-0.541043126157124,0.278812428276232,0.634538629870045,FALSE,34,61
"N_Stearic acid","N_Stearic acid",-0.195783049450519,0.190829597515886,0.496466769736095,-0.77382201072512,0.183035853863083,0.500370204051742,TRUE,34,61
"N_C7SPC","N_C7SPC",18.4780072198805,0.000376511251594751,0.00468547335317912,-0.775592725258186,0.0256169027736396,0.179318319415477,FALSE,34,61
"N_2-[(2R,8S,8aR)-8,8a-dimethyl-2,3,5,6,7,8-hexahydro-1H-naphthalen-2-yl]prop-2-enoic acid","N_2-[(2R,8S,8aR)-8,8a-dimethyl",1.7909432381253,0.0119742056262054,0.0975353476461821,-1.56634557337899,0.0100566752948595,0.127511771781338,FALSE,34,61
"N_Tetradecylsulfate","N_Tetradecylsulfate",2.29474737134407,0.00635527299091831,0.0593227521216694,-0.249381457068544,0.843071592954535,0.964106623626226,FALSE,34,61
"N_8phiC8SPC","N_8phiC8SPC",21.045961582544,1.59247295309661e-07,3.10186036081427e-06,-1.50901612300948,0.0157603510173656,0.148330477269233,FALSE,34,61
"N_N-Acetylneuraminic acid","N_N-Acetylneuraminic acid",-0.210293916815559,0.374053293091401,0.683983164509991,0.163991419265322,0.638580615933645,0.852671227055907,FALSE,34,61
"N_Dodecylbenzenesulfonic acid","N_Dodecylbenzenesulfonic acid",2.55014867581759,1.41845203066196e-08,7.06073899707287e-07,-0.431322377398875,0.842767175520751,0.964106623626226,FALSE,34,61
"N_Canrenone","N_Canrenone",3.35492944477534,3.38366749453248e-09,5.05294345850183e-07,-0.180644981190976,0.891624673732221,0.96730727534732,FALSE,34,61
"N_methyl chlorogenate","N_methyl chlorogenate",-0.715878207215063,0.934928575935968,0.978331862937625,0.079667118796813,0.644138058194359,0.852751548447387,FALSE,34,61
