feature	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	F46	F47	F48	F49	F50	F51	F52	F53	F54	F55	F56	F57	F58	F59	F60	F61	F62	F63	F64	F65	F66	F67	F68	F69	F70	F71	F72	F73	F74	F75	F76
U44	0	0	0.00906582766955904	0.00127727518695024	0	0	0	0	0	7.8312605354601e-05	0	0.00235256296531206	0	0	0	6.99626193697429e-05	3.82035992530529e-05	0	5.41617203281237e-05	0	0	0	0	0	0	0	0	4.16116761505303e-05	5.2234240296476e-05	0	0	0	0	0	0	0	4.04561365445263e-05	0	0.0249897248669101	0	0.178368196372814	0.0365396480759515	0.26674115190626	0	0.00721565328836084	0.250049923513917	0	0.00251940376938116	0.00150235204836659	0.00860475048727041	0.00110427500507799	0	0	0.000610720492743188	0.000233014908737617	0.0158260695835104	0	0	6.26624362337416e-05	0	0	0	0	0	0	0	0.0014963486506275	0	0.0029148121591813	0	0	0	9.1263749190246e-05	0.173525921343744	0	0
U45	0	0	0	0.00319987796552695	0	0	0	0.000604791398571772	0	0.000385230480021112	5.42430555797497e-05	0.0151090636318279	0	0	0	3.36991033773067e-05	3.81198050261206e-05	0	3.45273950430824e-05	0	0	0	0	0	0	0	0	3.33188459018644e-05	2.31642992649485e-05	0	0	0	0	5.13572971799396e-05	0	0	2.67247329587283e-05	0	0.00797063576935472	0.00166012981121563	0.262379435220867	0.00537055996558231	0.306981869403552	0	0.00221489369500821	0.355472099097717	0	0	0.0021402839806975	9.91175465944295e-06	0.000607846558076508	0	0.000156761846020799	5.05446682003782e-05	0	0.0188237646549257	0.000125713560750087	3.86113285971373e-05	0.000500831559634402	0.000934858670709769	3.59313819624137e-05	0	0	0.00117474544364263	4.42636462523212e-05	0	0	0	0	0	0	0	0.00261193530499779	0.000182662233497031	0	0
U46	0	0	0	0.00364703255855723	5.7115231934968e-05	0	0	0.0166712844179897	0	0.00981871674162885	0.00123859533185968	0.000762339800147487	5.5817833033193e-05	0	0	1.0013483047331e-05	0.000420049528321365	6.02043810804462e-06	8.74579672212537e-06	0	0.000900947364631852	0	0	0	0	0	0	8.82328858697795e-06	9.73808258327248e-05	0	0	0	0	0.00143578343879008	0	0	4.24624284748846e-05	0	0.00262890304736284	0.0441992415111652	0.179525154442303	0.000335021269881417	0.646365923731116	0	0.000490788989297287	0.0559494697449555	0	0	0.000886965141058846	1.16656876041949e-06	0.000114647301800546	1.40326315301371e-05	1.07857730270088e-05	5.17441612182558e-05	3.0043045491142e-05	0.00293758348249477	0.00258557591611574	0	0.0132648828344519	0	0.000503244247146865	0.00291643387011056	0.000711076211306173	0	0.00019557814422006	0	0	0	0	0	0	0	7.46413751373978e-06	7.78478340168368e-05	6.31924342076043e-05	6.87876635830107e-05
U47	0	0	0.00755520148094185	0.719125579201146	0.000689548138144199	0	0	7.8018409668977e-05	0	4.24086423468266e-05	0	0.00204222187402113	0	0	0	2.02965352932966e-05	0	1.99314857906328e-05	1.91774496141651e-05	0	0	0	2.39237198563398e-05	0	0	0	0	2.12820864085193e-05	3.15502462657925e-05	0	0	0	0	0	0	0	1.73440090461009e-05	0	3.32294556353859e-05	0.000233053230640018	0.00772644321890208	0.0209337469925763	0.0627264831439941	0	0.00319830610439635	0.162912973486678	0	9.57584214562851e-05	0.00145588765372486	0.000277241966985765	0.000223958129738566	4.82670280573793e-06	0.000150275282871555	1.45907452273754e-05	2.47676350662077e-06	0.00979511384805275	2.75533501073666e-05	0	5.32140739974642e-05	0	0	0	0	6.43138441969374e-05	0	0	0	0	0	0	0	0	3.76549280418515e-05	2.7881607291426e-06	2.80188715295099e-06	0
U49	0	0	0	0.0373457950583776	0	0.00123987439959327	0	0.000172615263288951	0	0	0	0.00342554785472931	0	0	3.14953013793715e-05	0.000167392387357426	0	9.26964436165852e-05	0.000113847807266028	0	0	5.4856320340216e-05	0.000189147669051621	0	6.62395982384609e-05	0.00288726658494668	0	9.78133253626024e-05	0.000134589028156338	0.000102197901740577	4.2371101012918e-05	0	0	0	0	0	0.000606244044854778	0	0.0148746688433864	0.000401670589147211	0	0.0263377284157754	0	0	0.00160883747216911	0.812870829279357	0	0	0.0115969189823538	0.000879667840091172	0.00337769133068499	0.000822991903137212	1.44826872175702e-05	0.00260725492762455	0.000668819230026377	0.0522018922275872	0	0	0.000140600441113006	0.000144065206915898	0	0	0	0.000309760990629803	0	0	0	0	0	0	0	0	0.00665032709667308	1.95503040604641e-05	0	0
U50	0	0	0	0.00232628800330056	0	0	0	0	3.33458975475932e-05	0.00686284688316394	0	0.00477612100720562	0	0	2.90048982752456e-05	9.7361888506137e-05	0	8.69188399518268e-05	6.64124961232236e-05	0	0	4.19895674744177e-05	0	0	0.00115903654031308	0	0	4.36746934914156e-05	5.21881127759452e-05	0	0	0	0	0	0	0	0.00177941681666475	0	0.0521674950458202	0	0	0.0556638835615976	0	0	0.00890489932183682	0.820778100301832	0	0	0.0118225703022789	0.00020210473562027	0.000585383048629266	0.00204566632739961	0.000860584857987893	0.000692844028005864	0.000143253709230597	0.0269891545998792	0	0	2.69055565513797e-05	0.00148353281844457	0	0	0	0.000172889396568297	0	0	0	0	0	0	3.94169506429299e-05	0	6.67097928809693e-05	0	0	0
U51	0	0	0	0.00471345675441482	0	0	0	0	4.98011162883359e-05	0	0	0.00348678107102757	0	0	2.86399746602001e-05	0.000116165408255003	0	0.000899121856353111	0.000120224342904797	0	0	0	0.000121411641700102	0	0	0	0	6.67092864790308e-05	0.000135270248646144	0	7.27785472314335e-05	0	0	0	0	0	0.0026158901192413	0	0.00668929544258375	0.000446423532514733	0	0.061254560143596	0	0	0.0189047701816264	0.83961521262595	0	0	0.00857484584498751	0	0.00162404528604966	0.00191828297854444	0.00100879961203235	0.00256422990608177	0	0.0210382330795011	0	0	0	0	0	0	0	0.0038287400479931	0	0.000122828454158408	0	0	0	0	0.0137061528574026	0	0.00627732963977599	0	0	0
U52	0	0	0	0	0	0	0	0	0	0	0.00243681215854791	0.0144441900880992	0	0	0	0.000101485116104116	0	0	9.6695276475452e-05	0	0	0	0	0	0	0	0	0	9.32541453656298e-05	0	3.09891781897587e-05	0	0	0	0	0.00142223696275924	0.000180942718510064	0	0	0.219190242564006	0	0	0	0	0.00856422744194673	0.711145828881031	0	0	0.00686308713848047	0	0.000252196045925986	0	0.000380844904976528	0.00186234978675857	0	0.0320932584160303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76623783056629e-05	0	0.00010086382578642	0	0	0
U53	6.84851521122095e-05	0	0	0	0	0	0.0031293408223361	0	0	0	0	0.00970391855970594	0	0	0	0.000114256455929456	9.11861854341111e-05	4.64687518115295e-05	0.000136079801887767	0	0	0	0	0	0	0	0	8.30577125574542e-05	0.000183731956535332	5.09762111490666e-05	2.61666998854278e-05	0	4.54437383547637e-05	0	0	0	0.0123274099860672	0	0	0	0	0.0387046365537898	0	0	0.00275485375086379	0.857474293214516	0	0	0.00723484230366692	0	0.00181745552736256	0	0	2.51438068918303e-05	0	0.0293541191798102	0	0	0	0	0	0	0	0.000239120021791259	0.000682918857235228	0	0	0	0	0	0	0	0.0120654262084544	1.03486900079606e-05	0	0
U54	0	0	0	0	0	0.00160339824924676	0	0	0	0	0	0.0100603121083104	0	0	0	0.000172765764775485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251754147336121	0	0	0	0	0	0.094981634794247	0	0.00364385966968952	0.847632269933996	0	0	0.00706444947132049	0	0.00296604974939961	0	0	0.000139574445489632	0	0.0119414963531547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000324528357738056	0	0	0
U55	0	0	0	0	0	4.77207285683682e-05	0	0	0	0	0	0.00962740125702158	0	0.0156096614905045	0	8.2805180125407e-05	0	0	0	0	0	0	0	0	0	0	0	0.00293908221057141	4.84204243000498e-05	0	0	0	0	0	0	0	0	0	0.0260430016805385	0.0186855617690525	0	0	0	0	0.010958583866726	0.851435902263548	0	0	0.00748609080909722	0.000318836327150634	0	0	0	0.000916095175069332	0	0.0346429580919095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00265785827068707	0	0.000898422415388511	0
U56	0.000801071805579602	0.000611040324570308	0	0.000225091509329727	0	0.00108389369658525	0	0	0	0	0	0.0104843246050026	0	0	0.00037763005092215	0.00178349311732365	0.000861001764450207	0.00115106766295375	0.00193747895073864	0.00138038127264178	0	0.000489473805779838	0.000992784023318885	8.34210880917243e-05	0.000701866045352998	0.00523984933302275	0.00116026015283864	0.00170008668197932	0.00401358554651123	0.000271814791562266	0.00114471303282067	0.000268213212855147	0.000102592987000191	0	0.000529314847967295	5.97388071204537e-05	0.000974489846180712	0	0	0	0.0192799308398937	0	0	0.000392624473748478	0.00666500052126094	0.844071836908841	1.61550980293372e-05	0	0.00605401558851603	0	0.000629579269193431	0	0	0.000704717780812572	0	0.0277830842215289	0.000176275104332465	0.000201131936214509	6.16075874420548e-05	0.000140598217547694	4.90210994381902e-05	0	5.51718121699749e-05	0.00106846945983524	0.000353764832619724	0.000493054182405494	0	2.95140744358167e-05	0	8.49316531417004e-05	0.00264021350439198	0.00295516332015912	0.000102545698588133	0	0	0
U57	0	0	0	0	0	4.26213497314119e-05	0	0	0	0	0.00910034381780106	0.0106253080451792	0	0	0	7.05950401674605e-05	0	0	0	0	0.00145949354385497	0	0	0	0	0	0	0	0	0	0	0	0	7.53349314523867e-05	0	0	0	0.00383796342588388	0.000928752026915312	0.00027247094958516	0	0	0.0864736924533904	0	0.00510771002339989	0.836895706035017	0	0	0.00738429210406158	0.000345420023602749	0.00109659796709541	0.000454178757158525	0	0.00162834933220153	0.000788919119932264	0.0322599795099529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01628774066928e-05	5.00871323140452e-05	0	0.000509632454736248
U58	0	2.94909536225955e-05	0	0	0	0	0	0	0	0	0	0.0055051016025423	0	0	0	5.92821582334876e-05	7.37072933390715e-05	4.98993339832348e-05	4.65994432144602e-05	0	0	0	0	1.91723611570971e-05	0	0	0	6.58172667949699e-05	6.53688802502501e-05	0	3.62043912186767e-05	0	0	0	0	0	4.11361457261631e-05	0.0253966751983183	0	0	0	0	0	2.87112807146736e-05	0	0.953256372977563	0	0	0.00245090978407147	0	0	0	0	0.000517778084081408	0	0.011312850843763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U59	0	0	0	0	0	0	0	0	0	0	0	0.00499102452039807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362411928393821	0.110946573830314	0	0	0	0	0	0	0	0.826633618323407	0	0	0.00182694183845039	0	0	0	0.000682922291215635	0.000183896370792004	0	0.0516797525930685	0	0	0	0	0	0.00227759303457697	0	0	0	0	0	0	0	0	0	0	0.00041526526938375	0	0	0
U60	0	0	0	0	0	0.00765037874611918	0	0	0	0	0	3.41682976245282e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51344591576546e-05	0	0.0521823561259479	0	0.0940395070294256	0.0750590487809522	0	0	0.013788095206648	0.708575514909077	0	0	0.00320735202302633	0	0.00231076357136502	0	0	2.09824718644281e-05	0	0.0241647402904939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00638464179739782	0	0	0
U61	0	0	0	0	0	0	0	0	0	0	0	0.0108040432787315	0	0	0	0.000120594709220174	0.000263406486754752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139468649593436	0	0.241367179703201	0	0	0	0	0	0	0.60848990279367	0	0	0.0140980744531816	0	0	0	0	4.42311512729671e-05	0	0.0397899930245532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012646257991579	0	0.00507891507705852	0	0	0
U62	0	0	0	0	0	0	0	0	0	0.00548939653685498	0	0.0614304971500333	0	0	0	0.000250350217596293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00471203918322414	0	0.0110386284772181	0	0	0	0	0	0	0.836407415218269	0	0	0.0124106530198582	0	0.00228134630382922	0	0	5.45370406176618e-05	0	0.0545648631932903	0	0	0	0	0	0	0	0	0	0	0.00663057566597109	0	0	0	0.00195951755084122	0	0	0	0	0
U63	0	0	0	0	0	0.00334097061536321	0	0	0	0	8.28424271066034e-05	0.00838363184391236	0	0	0	0.000124361411990877	0	8.48742482572807e-05	8.68673405700583e-05	0	0	5.97944400390809e-05	0.00557762502056409	0	0	0	0	0.000167923836677199	0.002134936985341	0	3.95141220423308e-05	0	0	0	0	0	0.00271647653344756	0	0.0136401117970723	0	0	0.0420673711802383	0.105958493396042	0	0.00881082520245929	0.727125423449447	0	0	0.00427156300364782	0	0	0.00254028879809043	0	1.38070585279509e-05	0	0.0507694202144665	0	0.000150698388662862	0	0	0	0	0	0.00285372690269147	0	0.000196757152737964	1.97821588269024e-05	0	0.00098986862128481	0	0	0	0.00451891976279628	0.00114009573314766	0	0
U64	0	0	0	0	0	0	0	0	0	0	0.00486572911968111	0.00288511604212063	0	0	0	0.000441728590378358	0	0.00137494950144169	7.09260967106124e-05	0	0.011065658536457	0	0	0	0	0	0	0.0006175705260089	0.00107075507569099	0	2.09820588816344e-05	0	0	0.0262110252304702	0	0	9.05046178858771e-05	0	0.355913459473673	0.0834245969548351	0	0	0	0	0.00501553920297466	0.371708276675254	0	0	0.00377007138691772	0	0	0	0.000629109505135354	0.000171935864060583	0	0.0231981858524603	0.00162924565006712	6.37850243104468e-05	0	0	0	0	0	0.00100557523703934	0.00345755945426208	0	0.00160082507421122	0	0	0	0.000813583617194793	0	0.00373048752805207	0	0	0
U65	0	0	0	0.00382268582247788	0	0.000897330528697051	0	0	0	0	0	0.00102973161564978	0	0	0	0.00059450982629563	0	0.000377296773537219	0.000330429460437132	0	0	0	0	0.000192269579730863	0	0	0	0.003588352135255	0.000409719290865329	0	9.07687210926991e-05	0	0	0.00060558895618977	0	0	0.000496567478130927	0.00141759134797445	0.00469284381209184	0.00315506262956047	0.0108398289394881	0	0	0	0.00433050864505053	0.882766525222778	0	0	0.00251445271103523	0	0.000941043889223284	0	0.000603131546782196	5.814696299664e-05	0	0.0525569878966191	0	0.000275935031647141	0	0	0	0	0	0.000958504160438261	0.00057846534782497	0.0004537690900559	0.0156936369054794	0	0.000417646067228696	0	0	0.00169738359134267	0.00123098014209161	0.000538473919975122	0.000389035668606764	0
U66	0	0	0	0.0031350158341281	0	0.010709734783669	0	0	3.62836861423099e-05	0	0.00201108976106407	0.0240551214245651	0	0	0	0.000144462925193141	0.000117990521858368	7.31841586834857e-05	0.000167276496848856	0	0	0	0.000101357053815573	0.00529175467597202	0	0	0	0.000133656787592902	0.000103247123793106	0	4.71761357595594e-05	0	0	0.0275752280236197	0	0	0.000135359636651185	0.000980584569444841	0.000394190789568652	0.012725468802161	0.0343759271878033	0	0	0	0.00770230615279478	0.781947686643343	0	0	0.00442167278891826	0	0.00254754596461967	0	0	0.0010962087639461	0	0.0588764196174438	0.00162261115880604	9.38711182898403e-05	5.03180019753905e-05	8.20239779802407e-05	0	0	0	0.000323986208749686	0.00020303714304775	0.000178978665608877	0.000215514941330378	0	0	0	0	0.0172314844792056	0.000125631220633089	0	0	0
U67	0	0	0.00263034201515358	0	0	0.00644771330463109	0	0	0	0	0.00551294375889153	0.0113890299536098	0	0.000814839647653689	0	0.000850626414530957	0	0	6.09102214914255e-05	0	0	0	0	0	0	0	0	7.72512994963129e-05	7.97221129835504e-05	0	0	0	0.0022084452475383	0	0	0	4.92883430109427e-05	0.201995631190856	0.00639185117817002	0	0.0805103781219236	0	0.146674828944078	0	0.00434614176451684	0.474742420307021	0	0	0.00331215348203748	0	0.000164480707372311	0	0	0.000702962825889566	0	0.0314388488765811	0	0	0	0	0	0	0	9.85371879059174e-05	0.000111709986438467	0	0.000142054030840175	0	0	0	0	0	0.00230999060016585	0.000820552725890189	0.000448946020668729	0
U68	0	0	0	0	0	0	9.87176270885648e-05	0	3.49729067320949e-05	0	0	0.0248258579601019	0	0	0	7.73578500216512e-05	0	0.000130228198576468	0.000164458215053366	0.00617304425975605	0	0	0	0.0070182305293094	0.000145405321524468	0	0	0	0.000149275848791013	0	4.54718572260994e-05	0	0	0	0	0.00108166874788029	0.00352789939462874	0.000573293854243014	0.00873885725439652	0	0	0.064315857985074	0	7.49312441392504e-05	0.00765337985035905	0.689113337852026	0	0	0.00739374726527949	0	0.00197986614897881	0	0	0.00180205828080649	0	0.039626197562162	0	9.80200041139464e-05	4.40911177799047e-05	0.00140728276383058	0	0	0	0.00726811011275019	0.000127959154290364	0.00539102856763756	0.00215127839708094	0	4.22677552137749e-05	0	0	0	0.00528771500074177	0	0	0
U69	0.000157816415750146	7.47794209763461e-05	0	0.00344076241487714	0	0	0.0338435688704344	0	2.18438353263628e-05	0	0	0.00356879072388921	0	0	0	0.000338220223266866	0.00601229257753874	0.000162679334545773	0.000273918565607552	0.00047763439946804	0	5.15737937238567e-05	0.00619962142303807	0	0	0	0	0.000220534531804042	0.000212372367862037	4.59882780901302e-05	0.000103277784420557	7.37406834730539e-05	0	0	0.00469636528240508	0	0.0319225219970657	0.0209167621410626	0.0336195308829162	0	0	0.0107167681343153	0.141876068286267	0	0.00772071498560894	0.556364240546926	0	0	0.00703569682191077	0	2.77391600788111e-05	0	0	0.000271257496679654	0	0.0211107517006735	0.00901115460403374	0.000188377189486923	0.00107585688585668	0.00017118696804065	0	0.00982319625304133	0.00546184684917742	0.00127515992293218	0.000269542229797072	0.00894328078974222	0.00971141884052949	0	0.000295681619134107	0	0.0063356587016781	0	0.000352957152396459	0	0.000241334826384962	0
U70	0	0	0	4.07219816270356e-05	0	0	0	0	0	0	0	0.00130431999722043	0	0	0	1.0747158381169e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1825320077716e-05	0	0.000758793934621598	0	0.00567052982351761	0	0.023486478934545	0	0	0.0326269113127197	0	0	0.000352008894267884	0	0.00292166982639778	0	2.01907521423114e-05	2.36507831087405e-06	0	0.00209989370581289	0	0	0	0	0	0	0	0	0	0	0.889941708182973	0	0.0245909529363917	0.00120093301416671	0	0	0.000527392240382563	2.60389114113657e-05	0	0
U71	0	0	0.00964494727045056	0.00236829478368375	0	0	0	0.000820251181976186	0	0	0.00112545612671985	0.00313387301619458	0	0.0230361592149164	0	6.42720493075242e-05	0	3.91081641490895e-05	5.34449483107962e-05	0	0	0	0	0	0	0	0	0.000682068929564808	5.89062946417975e-05	0	0	0	0	0.00257469384513507	0	0	4.94257015664778e-05	0	0.0172470492889813	0.221429065662088	0.163446719554522	0.0382591232197422	0.193599416768683	0	0.00292118704403035	0.284658256507576	0	0	0.00201715023298481	0	0.000224763265237816	0	0	0.000494542342302037	6.04350371069084e-05	0.0188885369505745	0.000432909150572426	0	0	0	0	0	0	0.000608203263486821	0	0	0.0033064239897144	0	0.000783099388158455	0	0	0.00190871659304155	0.00045395602478342	0.000349105261839744	3.6202912049443e-05	0
U72	0	0	0	0	0	3.14613821071162e-05	0	0	0	0	0	0.0054293643412589	0	0	0	0.000153022761713992	0	7.54253698277711e-05	3.79278314309679e-05	0.00656826291624177	0	0	0	0	0	0	0	9.1833316888197e-05	8.64573170124892e-05	0	0	5.09807075500867e-05	0	0	0	2.74286813973481e-05	0.000117184164148581	0	0	0	0	0	0.221142276004343	0	0.0155265377993356	0.656791284085515	1.52986226518257e-05	9.57380976926944e-06	0.00232203118043748	0.00275970423070024	0.000186624396144136	0.000346690227879879	0	0.000511090666252294	0	0.0783186310360906	0.00180063254320648	0	0	0	0	0	0	0.000210038971470977	0.00301005245559322	0	7.30240450318971e-05	0	0	6.43430582683701e-05	0	0	0.000208604474476298	0	9.34245134308227e-06	0
U73	0	0	0.00174876005238387	0.000202408008364983	0	0.00161062416797536	0	0	0	0	0.000556836050158899	0.00348615733113441	0	0	0	2.61157593207829e-05	0	0	0	0	0.000745944219547196	0	0	0	0	0	0	0	3.59964741912645e-05	0	0	0	0	0	0	0	0.000932822494236689	0	0.0156443557166815	0	0.100537812509934	0.0278959259537261	0.11682302383805	0	0.00642805295245035	0.669132364704597	0	7.40266541565201e-06	0.00499010770134306	0	0.000228110611932825	0.00184985921876819	0.000437649571428118	2.42658094462946e-05	0.000251954962894022	0.0378235727131284	0	0	0	0	0	0	0	0	0	0.000886596801153616	0.000779512924280903	0	0	0.00158006623622165	0.00210729242548906	0	2.92003718273653e-05	8.04242253769108e-05	0	2.87591469393164e-05
U74	0	0	0	0	0.00119212653476409	0.00396013649675806	0	0	0	0.000608594677767985	0	0.0432865964729798	0.000298494407623966	0	0	5.65334279935601e-05	0	0	0	0	0	0	0	0	0	0	0	7.84568900320674e-05	3.63637969361108e-05	6.55790498101089e-05	0	0	0	0	0	0	5.33947078993917e-05	0	0.015636247924206	0	0.105207405650217	0.0217293094619341	0	0	0.00517078765571885	0.728588465606942	6.97074690781705e-06	0.000680517203060088	0.00636303757557708	0.000688084438984112	0.00116842056684428	0.000496593327428231	0	0.000501235021024265	0.000880130464144043	0.0526406008118066	4.65960103930374e-05	0	0	0	0	0	0	0.00123310737382297	0	0	2.49549546103832e-05	2.07534111535039e-05	0	7.81808063043304e-05	0	0	0.00382003585168876	0	0.000792844898032906	0
U75	0	0	0.00177124502142509	0	0	2.42952908905009e-05	0	0	0	0	0	0.0184919565617522	0	0	0	4.24904860698004e-05	0	0	0	0	0	0	0	0	0	0.00359625277513884	0	1.8499816905345e-05	0	0	0	0	0	0	0	0.00144952489276732	3.0351527699046e-05	0	0	0	0	0	0.222382754146874	0	0.00395769041545186	0.666686549005282	4.1092027076221e-06	3.58176646194494e-06	0.0047697207369245	3.05743610422411e-06	0.00161057839744519	0.00103386573345557	0	0.00151729329738275	0.00027626943018856	0.0468303265770507	1.85811911698012e-05	0	0	0	0	0	0	5.750137432775e-05	2.29730673285772e-05	0	2.32919384920951e-05	9.45349470231993e-06	0	0.000875648544482995	1.60779395948055e-05	0	0.0090466132529619	0	0.00219132500753608	4.58737768795533e-06
U76	0	0	0	0	0	0	0	0	0	0	8.61399178356214e-05	0.0144984673823462	0	0	0	0.000275224257739944	0	0	0	0	0	0	0	0	0	0	0	0.000189158781019008	0.000139096154242214	0	0.000126062207949408	0	0	0	0	0	0.00010609955275057	0	0	0	0	0	0	0	0.00614177020771029	0.889877154440585	3.55521169895893e-05	1.56027865726165e-05	0.00399270941418079	0	0.00045235324802749	0	0	0.000121134348288222	3.63629743820128e-05	0.0622902976255008	0	0	0	0	0	0	0	0.00569343233828187	0	0	8.09929987605753e-05	4.72370623663853e-05	0	0.000380611023492616	0	0	0.00521092315459259	0	4.44084776720875e-05	0
