feature	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	F46	F47	F48	F49	F50	F51	F52	F53	F54	F55	F56	F57	F58	F59	F60	F61	F62	F63	F64	F65	F66	F67	F68	F69	F70	F71	F72	F73	F74	F75	F76
U77	0	0	0	0.000494734281113827	0	0.00866732678886448	0	0	0	0	0.00103440348956133	0.0114947898689985	0	0	0.00335071804866764	0.000391703787714974	0	0	0	0	0	0.00019909780405857	0	0	0	0	0	0.000258859679180848	0	0	0	0	0	0	0	0	0.000264254955281906	0	0.050502125946335	0	0	0	0	0	0.0156080097200687	0.83990966919216	4.983186998506e-05	2.1589322165135e-05	0.00446221509252096	0.00245564269170533	0	0	0	0.00802301219164461	0	0.0448553239909234	0	0	0	0	0	0	0	0	0	0	8.91974732559767e-05	6.22486959988517e-05	0	0.000306314087722899	0.000124599587229455	0	0.000291979362741257	0.00686801664292124	3.51128066473021e-05	0
U78	0	0	0.0258392233596594	0.000308215155889792	0	5.20919775043991e-05	0	0	0	0	0.00538838884742982	0.00936370693120849	0	0	0	0.000255648518835219	0	0	0	0	0	0.00645652765148631	0	0	0	0	0	0.000126710067807274	0.00260607937569436	0	0.00330796057726307	0	5.08401428758747e-05	0.000102305016932846	0	0	0.000117031840029985	0	0.0216374008740546	0	0.175189425708892	0.0593066582682333	0	0	0.00363054114663162	0.6105210394631	0	0.00112924807531003	0.0104136402414489	0	0	0	7.74465537632054e-05	7.34495944219696e-05	0.000174160964090638	0.0273706308129644	0.00474541803251009	0	0	0	0	0	4.61370733041966e-05	0	0	0	0.000120908948350512	0	0	0.0056976690477601	6.09906579370079e-05	0.00387542865282259	0.00015086211132043	1.01304023683293e-05	1.20312065513297e-05	0.00129702547698871
U79	0	0	0	0.13988121482366	0	0	0	0	0	0	0.420456019992966	0.0374683626978212	0	0	0	0	0	0	0	0	0.00536621967991947	0	0	0.00872458995546188	0	0	0	2.69227203396328e-05	0	0	0	0	0	0.0167944909685995	0	0	1.30875571513066e-05	0	0.0108979951018685	0	0	0.00384182286432845	0	0	0.00136969337330918	0.188919026229049	0	0	0.00181092771149264	0	0.000374217186392031	0	0	1.20367010014363e-05	0.000268191715206106	0.0216221950164325	0	0	0	0	0	0	0	0	0	0	1.51643136377854e-05	0	0	0.000974609675403077	0.00205903972184604	0	0	0	4.1083952732409e-06	0.00114649233245644
U80	0	0	0	0.0051428676739231	0	0.000503105426521327	0	0	0	0	0.0140592748347844	0.0121523078740195	0	0	0	0.00347211598067542	0	0.000835020034916728	0	0	0	0	0	0	0	0	0	0.00146852288759366	0.00151549227426601	0	0	0	0	0.000808416525892707	0	0	0.00167313647218542	0	0	0	0	0	0	0	0	0.803508000852088	0.000285415901776559	0.000114822399051862	0.0137661700381339	0.00130451218161723	0	0	0	0.00511091970495824	0	0.102225050859922	0	0.00222392851212729	0	0	0	0	0	0	0.0047297742043001	0	0.000437902791109744	0.000463495458685529	0	0.00205784233124827	0.00132536106665379	0	0.0128544538091658	0	0.000149397210981981	0
U81	0	0	0.00592391433774165	0.00554985461211603	0.0018353417178785	0	0	0	0	0	9.93355575770414e-05	0.0118232048434374	0	0	5.30470982659637e-05	0.000336345510015237	0	0.000286811610657501	0.000225429269922869	0	0.000150698620977419	0	0.000466415970416952	6.71858687809703e-05	0.000409077131199521	0	0	0.000341694578112891	0.00030755122567308	0.000117696037510439	9.16292578767008e-05	0	0	0.00076584189921733	0	0	0.000249154463296416	0	0.00659987270129827	0.0045435972909106	0.0322474428330267	0	0	0	0.00845637824647888	0.834219191524021	0	0	0.0098253978659954	1.61346692076739e-05	0	0.00448744779572937	0.00101127947614655	0.00158485293037209	9.40323824840422e-05	0.0467358655943493	0	0	0	0	0	0	0	0.000532461219228354	0.000318237292604176	0.000275761677760934	0.000184373954171715	0	0	0	0	0.00622625253529516	0.00832766490778622	1.88161319081772e-05	0	0
U82	0.00124801544653434	0.000168123454371618	0	0.00732450567274192	0	0.00298427306098921	0	0	0.000395452584452645	0	0	0.00498024860629426	0	0	0.000142137063805711	0.00107351473454194	0	0.000140360393177699	0.000324848836341343	0.00107052067892299	0.00289025297725524	0	0.000773276711998036	0.000657077889528958	0.000381144987074987	0.00174767805468902	0	0.000772499497200101	0.000831173285621186	8.5147510272106e-05	8.07370947688449e-05	0.000105024158897798	0	0.000275405057544971	0	0	0.0055362933331162	0.0829659333716943	0.0347117354524614	0.00120848412082314	0.0709000237936333	0	0	7.70252024126877e-05	0.00942624647982074	0.690013160424922	0	0	0.00675820363296317	0.000447450967320177	0.00290076720587571	0	0	0.00109021748658411	0	0.0319644245114812	0	0.000186016911701192	0	0.000162540389541931	0	0.000111789215441682	0	0.00184838863552602	0.000371392881702978	0.00196729684027903	4.68020389931267e-05	0	0	0	4.72171464343262e-05	0.00510074636442792	0.000138307403465261	0	0	0
U83	0	0	0.00253023038756306	0.0100639001464308	0	0.000878081682400276	0	0	0	0.00505151726980757	0.00781486351188915	0.0016815646411266	0	0	0	0.000236689848484455	0	0	0	0.000975628065782682	0.00979925876047532	0	0.00189664493812408	0	0.0105803047941465	0	0.00166533335676624	0	0.000566898932714633	0	0	0	0	0.06081679099745	0	0	0.000386825312256453	0	0.00565400318916617	0.294839786162373	0.259392901505385	0.0125722167899717	0.13468082912412	0	0.0010337185401938	0.123584225561219	0	1.01975392800903e-05	0.00188922200005924	3.03292479245066e-05	0.000192918209097551	0	0.0001258230895869	0.000167184217319667	0.000112727219648761	0.00798565601191548	0	0	0	0	0	0	0	0	0	0.000328734291786308	0.000399156097014257	0	0	0	0	0	0.00113209657146851	0	0	0
U84	0	0	0.0328373567681845	0.00036003639615781	0	0.000100966471316379	0	0	6.75045471396934e-05	0	0	0.00655896872692274	0	0	0	0.00029863143530156	0	0.000377048936433789	0.000315361722681786	0	0.000199028998895734	0	0	0	0	0	0	0.000331551793762729	0.000352160753206826	0	0.000127664671519454	0	0	0.00125734601478996	0	0	0.000255189678458619	0	0	0.00494180829494557	0.135746538331794	0.0893439713275751	0	0	0.0126615974941702	0.660121775724612	0	0	0.00709550089498154	0	0	0	0.00151986054947311	5.11143126506065e-05	0	0.0327060198852851	0	0.000310478185328491	0.00010212539495926	0.000406940979961637	0	0	0	0	0.000716744232270085	0	0.000161115575463556	0	0	0	0	0	0.00739287579886591	0	0	0
U85	0	0	0	0	0	0	0	0	0	0	0	0.00727727440341078	0	0	0	0.000526795348403429	0.000309788061277095	0.000292532305701724	0.000292793655105762	0	0	0	0.000582129761739122	0	0.000453836215627839	0	0	0.000284310709696313	0.000652989668656467	0	0.000105564578585873	0	0	0	0.0115978663009156	0	0.00207311695359721	0	0	0.00133431169557123	0	0	0	0	0.0043466673276079	0.821449851435398	0	0	0.0066977115193098	0	0	0	0	7.88962771117347e-05	0.00157327258059638	0.0495734633785552	0	0	0	0.000164508787580003	0	0	0	0.0295407761606326	0.000299003802946506	0.0101876055758762	0.000314895036918059	0	0	0	0	0	0.000744451297807718	0	0.00436336145472014	0
U86	0	0	0	0	0	0	0	0	7.65275539701118e-05	0	0	0.00522997775022751	0	0.0176606206435339	6.80779711933069e-05	0.000440112601763285	0	0.000439320746188596	0.000218742405770876	0	0	0	0.000491686474685596	0	0.000334083886083295	0	0	0.000234917982458362	0.000449136428029775	0	0.0001175923694623	0	0.00589104349002416	0.000120699938876513	0	0	0.000399690296469347	0	0.0399594285176061	0	0	0	0	0	0.00924669565294569	0.859443920984969	0	0	0.00492361779675215	0	0	0	1.00174223944984e-05	7.82277200929211e-05	0	0.0459557295198491	0	0.000214486923047111	0	0.000472868192361261	0	0	0	0.00427634747756036	0	0	0.000361151157970755	0	0	0	0	0	0.00288527809571377	0	0	0
U87	0	0	0	0	0	0	0	0	0	0	0	0.00156846699704479	0	0	0	3.26221540062694e-05	0	0	0	0	0.00773382772144215	0	0	0	0	0	0	0	0.000556060986053896	0	1.39459609797288e-05	0	0	0.029132808124706	0	0	0.00175402610982634	0	0.00349494622983964	0	0	0	0.0607868617706247	0	0.00365297950996853	0.784933773820124	0	0	0.00236757944255258	2.99287405609151e-06	0	0	0.000415927424047753	5.58365425004255e-06	0	0.0235786139295183	0	0	0	0	0	0	0	0	0	0	1.92000832606337e-05	0	0	0	0	0	0.00215325523285332	0.00205486830785082	0	0
U88	0	0	0	0.0241972979231611	0	0	0	0	0	0	0	0.00161994669564483	0	0.000153631716606798	0	6.06095259085699e-05	0	0	5.41395911621135e-05	0	0	0	0	0	0	0	0	4.40595547989489e-05	8.00598243991095e-05	0	0	0	0	3.08694816961483e-05	0	0	4.08889234008589e-05	0	0	0	0	0	0.229654896666831	0	0	0.698367182617432	0	0	0.00363300136027545	0	0	0	0	1.25970377287783e-05	0	0.0263809042012519	0	0.00226174888554021	0	0	0	0	0	0	0.000449878072572662	0	2.70727544001338e-05	0	0	0	0.0128531144233625	0	2.6354323784565e-05	0	0	0
U89	0	0	0	0	0	0.0309258719247591	0	0	7.03732720880526e-05	0	0	0.0368307522750012	0	0.000834727942142161	4.63727390302698e-05	0.000197170832590639	0	0.000129993137753708	0.00017303349192245	0	0	7.38457470047946e-05	0	0	0	0.0005476025301893	0	0.00016321968532645	0.00026700109452325	5.55593642075281e-05	0	0	0	0.000200845177863096	0.00505775660697161	0	0.000210027231063657	0	0	0.000473126202090783	0.0721891057850421	0.0189426802048402	0	0	0.00388442865677274	0.634534266738155	0	0	0.00221170615375323	0	0.000473639201322263	0	0.00101535794919256	0.00049734009406111	0	0.0485424810028307	0	0.00470336757046595	0	0	0	0	0	0.00423650251461696	0	0.00140300143405184	0.000114519810157216	0	9.92274859458714e-05	0	6.16189917841255e-05	0.00228139597394011	0.000225616147609472	0	0.00114866424605963	0
U90	0	0	0	0.00130532864306098	0	0	0	0	0	0	0	0.00267070637052688	0	0	0	9.35061258808428e-05	0	0	0	0	0	0.00188235500413536	0	0	0	0	0	0.000136597359613037	0	0	0	0	0	0.014016591463829	0	0	0	0	0	0	0.0719108449904998	0.0439337169703174	0	0	0.00710792949805739	0.825323756902347	1.61819649588594e-05	1.13924440180286e-05	0.00418996587410568	0	0	0	0	5.72798906955512e-05	0	0.023520700664926	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65656208904489e-05	0	0	0	0.00112797204327795	1.66757609541753e-05	0
U91	0	0	0	0	0	0	0	0	0	0	0	0.0142871572761537	0	0	0	0.000198535059124801	0	0	0	0	0	0	0	0	0	0	0	0	0.000319257329386185	0	0	0	0	0	0	0	0	0	0	0	0	0.0370093351909556	0	0	0	0.868158230962446	0	0.00144441520727855	0.00801992443391882	0.00402611081388009	0	0	0	0.000127430713991029	0	0.0585593874309741	0	0	0	0	0	0	0	0.000533226378759142	0	0.0049635923459654	0	0	0	0.00012869844697383	0	0	0.000129490990348969	0	0	0.00209520741984322
U92	0	0	0	0	0	0	0	0	0	0	0	0.0172214197667299	0	0	0	0.000330546335097188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113567874823093	0.903071516356046	0	0	0.00302705786794299	0	0	0	0.00139772733178697	0.00271568857551455	0	0.0420700317299745	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263721390174787	0	0	0.0145939908559285	0	0	0
U93	0	0	0	0	0	9.33977805195355e-05	0	0	0	0	0	0.0238820046160145	0	0	0	0.00595638016577402	0	0	0	0	0	0	0	0	0	0.00471827592246539	0	0.000408930951336399	0.000389222447312783	0	7.87298754186089e-05	0	0	0	0	0	0.00637540039893521	0	0.0157001838579142	0	0.124438221653884	0	0	0	0.0176784013809183	0.718464688139765	0	0	0.00261635354239094	0	0	0	0	5.04347586830111e-05	0	0.0304032511783163	0	0	0	0	0	0	0	0.00061667923593505	0	0.000293354773321129	0	0	0	0	0	0	0.00834645337631013	0	0	0
U94	0	0	0	0	0	0	0	0	0	0	0.000206395626571684	0.0266190604924859	0	0	0	0.00108526643562568	0.000390013395001617	0	0	0	0	0	0	0	0	0	0	0.000697282052791345	0.000727158388545514	0	0.000144984464084049	0.000291978188286754	0.000146880320199398	0	0	0.00016661091401204	0.00250152067446555	0	0	0	0	0	0	0	0.00449224349548811	0.895466296409566	4.95619766285628e-05	0	0.011089469283343	0	0.00186397869273773	0.000940938556882103	0	0.00409695051411031	0	0.0310898890211873	0	0	0	0	0	0	0	0.00155064275049478	0.000762650095502483	0	0	0	0	0	0	0	0.00348679679111515	0	0.00131658369871995	0.000702683556984906
U95	0	0	0	0	0.000867187526014157	5.2184104885039e-05	0	0	0	0	0.0416984715779068	0.00457732785215651	0	7.30303606862773e-05	0	0.000149201527179185	0	0	0	0	0	0	0	0	0	0	0	0	8.27331490760272e-05	0	0	0	0	0	0	0	0.000166602660756259	0.0706920793515767	0	0	0	0	0	0	0.00233862912489213	0.841945192312373	0	1.53126488277137e-05	0.00213312836302901	0	0.000439511020223563	0.000864860749188424	0	3.52242184893846e-05	0	0.0165709098017072	0	0	0	0	0	0	0	0	0	0	0	0	0.00141961830306857	9.78301726346329e-05	0	0	0.00605808353273965	0	0	0
U96	0	0	0	0	0	0.00280502230551529	0.0020722777223877	0.00359172975509717	0	0.0039210511181455	0.00181868929737406	0.0045687781384433	0.00137956733973211	0.31958750885229	0	0.000130363458776482	0	0	0	0	0	3.69722792587225e-05	0	0	0	0	0	8.39040088755694e-05	0	0	0	0	0	0	0	0	7.39264595840072e-05	0	0	0	0	0	0	0	0.00361742089230901	0.614970870423572	6.98883484915129e-06	0	0.00497461261454151	0	0	0	0.000167713382526064	0.000280047102136198	0	0.0253676109223808	0	5.52452441862242e-05	0	0	0	0	0	0	0.000216923656878707	0	0	0	0	2.93936923709465e-05	0	0	5.25772735783693e-05	0	0	0
U97	0	0	0	0.000120909475862978	0	5.65119172244286e-05	0	0	0	0	0	0.00586540400580649	0	0.000131811711218227	0	0.000211719477078531	0	0	0	0	0	0	0	0	0	0	0.000253025565488385	0.00010309603798938	0	0	0	0	0	0	0	0	0.00523216738811201	0	0	0	0.00100704187652401	0	0	0	0.0123369676649722	0.882273102622525	0	1.28975629533467e-05	0.0068087480919159	0	3.07072244199083e-05	0	0	0.00149339728247972	0	0.0100382538477039	0	0	0	0	0	0	0	0.00021766039474885	0	0	0	0	0	0.000115574797402327	0	0	0.00648297747179422	0.000554600745724228	1.4683551721362e-05	0.000951004150143188
U98	0	0	0	0	0.00110909104883638	4.69140866020791e-05	0	0	0	0	0	0	0	3.22516360199681e-05	0	9.34799095325118e-05	0	0	0	0	0	0	0	0	0	0	0	3.24327859297809e-05	2.19219551170347e-05	0	0	0	0	0	0	0	3.6787467839973e-05	0	0	0	0	0	0	0	0.00440158596468838	0.967865795014074	0	0	0.00527332685120846	0	0.00120885554462553	0	0	0.00050200529650128	0	0.0192342390091963	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72309193695583e-05	0	0	4.74215879525237e-05	0	3.66609225058409e-05	0
U99	0	0	0	0	0	0	0	0	0	0	0	0.0182917439404431	0	0	0	0	0	0	9.53135316995337e-05	0	0	0	0	0	0	0	0	0	9.5091304975773e-05	0	0	0	0	0	0	0	9.57443576164999e-05	0	0	0	0.00058129131178651	0	0	5.72790048509529e-05	0.00574054514114286	0.910486230762277	0	0	0.00598579232676454	0	0.00101847264584581	0	0	0.00166126856578133	0	0.035127057309877	0	0	0	0	0	0	0	0	0	0	3.19035631999447e-05	0	0	0	0	0	0.0155373334808064	0	0	0
U100	0	0	0	0	0	0	0	0	0	0	0	0.0137973391543004	0	0	0	0.000136013816724968	0	9.78248480148835e-05	7.46019827750401e-05	0	0	7.64112552706211e-05	0	0	0	0	0	9.93471179588703e-05	4.6046158879961e-05	0	0	5.04247066831497e-05	0	0	0	0	8.69295065739888e-05	0	0	0	0	0	0	0	0.0092922456264523	0.940846964035254	0	0	0.00558794283341334	0	0	0	0.000295137363561664	0	0	0.0205682214316504	0	0.000230255621050506	0	0	0	0	0	0	0	0	0.0024121006124167	0	0	0	0.00299139322612453	0	6.84799086229162e-05	0	0	0
U101	0	0	0	0	0	0	0	0	7.22377052899231e-05	0	0	0.0136386747138921	0	0	0	0.000658315024091866	0	0.000179327125066049	0.000138541882723049	0	0	0.000216036298029302	0	0	0	0	0.000566002529093397	0.000153746240999273	0.000143889277954615	0	6.14772113667063e-05	0	0	0	0	0	0.000353570101950494	0	0	0.132164551386705	0	0	0	0	0	0.815037211619597	0	0	0.00468062265592816	0	0.00068910207705183	0	0	3.28189505134567e-05	0.000545545070881067	0.0219040788740078	0	0.000149511472492862	0	0.000104513844140841	0	0	0	0.000574283619918507	0.000223881002356888	0.00348313724061544	6.58302461012685e-05	0	0	0	0	0	0.000133397951612929	0	0	0
U102	0	0	0	0.0273916719693247	0	0	0	0	0	0	0	0.00536926047044455	0	0	0	1.60175441420202e-05	0	0	6.5285481412459e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92104938435008e-05	0	0	0	0.0119190690076305	0	0	0	0.00509025600834594	0.912726811110873	0.000354040489005321	0.000915788172457947	0.00533971260742698	0	0.000126288243672261	0	0	0.000391742161301868	0	0.0182046929741736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207390231652944	0	0.00122270371227121	0.000459251854845971	0	0
U103	0	0	0	0	0	0	0	0	0	0	0	0.00397972022465649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.66155866205441e-05	9.0421378159466e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00354470067405309	0	0.00619144357186628	0.945029924780968	0	0	0.00556442588207642	0	0.00189540691789234	0.0010172248735819	0	0.000552715500490139	0.000445750794438587	0.0298200164491788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000471782078001123
U1	0.000294721819462307	0.0014938529216995	0	0.0170305730082499	0	0	0.00483370599736775	0	0	0	0	0.00772349513836151	0	0	9.19276658316142e-06	0.00010800201271492	0	0.00043770578291293	5.71692383490701e-05	0.000234132183441554	0	5.18462011409188e-05	0.000294442289516361	2.91073289411295e-05	0.000161115452427469	0.00945569209398226	0.000638399298242615	0.000409209492412599	0.000250863040312914	0.000131554686174827	0.000170392151585504	4.83019767770946e-05	9.06852545698566e-05	0	0.000236229878098958	0.000166752917251138	0.00110332855565426	0	0.0300700435537561	0	0	0.103242442342993	0	0.000103783887626486	0.00164523560387104	0.644618665942402	0	0	0.00192630654724369	0.00100290483720203	0.000505484416329708	0	0.000645686171788482	0	0	0.0550037884912023	0.000277608133993784	0.000384313859022558	0.000234503431125064	0.000320042499495941	0.000150139341338116	0.00140640749550549	7.31521773520334e-05	0.001524729690304	0.000567137482334649	0.000924697300549066	0.000250983342379161	0	0.00302457366264905	0	0	0	0	0	0	0.0010326476445723
U2	0.000280032246760807	6.83078778509254e-05	0	3.84492144695853e-05	0	0	0.000148577822936885	0	0	0	0	0.00960894759281082	0	0	0	8.50442881559444e-05	0	0.000115578335573243	5.31762251690424e-05	0.000445928674491745	0	8.98308203225951e-05	0.000382622049052189	0.00210577993375162	0.0021230486413076	0	0.011640848330863	0.000457343793541898	0.00380355033188814	0.000128057628811634	0.000195983561618753	0	9.61901062280321e-05	0	0.000332924640107483	0.00348400907974073	0.00458628326182622	0	0.0466326278128287	0	0.116954651151145	0.0385714686473084	0.517448669510745	8.36637378576902e-05	0	0.189858797896128	0	0	0.00134541897991506	0	0	0	0	0.000317509696006534	0	0.00684832597376102	0.000188123215479058	0.000367832771883556	0.000166622849856385	0.000304207728810403	0.000150259317828687	0.000397630069467888	7.75927270906456e-05	0.00548882252267076	0.00331513557022753	0.000951975114591816	0.000224850344764495	0	0	0	0	0	0	0	0	0
U3	0.000247902576780546	0.000116794391637836	0	0.0112908858362749	0	0	0.00341518743760239	0	0	0	0	0.0212791181856397	0	0	0	8.5005776962433e-05	0	0.000115845413884653	4.45465324306668e-05	0.000227453845681052	0	4.32072962190221e-05	0.000368070904241916	0.0036948712211714	0.00550558431745243	0.0129645188382045	0.00599469427767356	0.000382000420471114	0.00186686169661192	0.000104025115122603	0.000103828284823039	2.56616885733216e-05	5.747658752904e-05	0	0.000225145218872222	0.000195975868397853	0.00096343575355353	0	0.0727368608476214	0	0	0	0.527554725928677	9.99833720100528e-05	0	0.244747703916596	0	0	0.00103160954931181	0	0	0	0	0	0	0.0103715998267785	0.000214311760396585	0.00035982449937745	0.00016888330530782	0.000900212346832105	9.693017025425e-05	0.000280463203021204	4.90913533760597e-05	0.00110695291754018	0.000519901473314877	0.000734576933523426	0.000357363983449803	0	2.12327050303208e-05	0	0	0.00160412913379012	0	0	0	0
U4	0.000180600502735977	4.500099429186e-05	0	0.701418591574245	0	0	3.76939283400685e-05	0	0	0	0	0.00624246997254397	0	0	0	4.13531985424445e-05	0	2.35460446281536e-05	2.26250518948595e-05	0.000105896149729642	0	5.74745713752323e-05	0.00020890029935703	0	0.000138455391756773	0.0090300991514	0.000240619161792403	7.17372872079957e-05	0.00183702631312814	5.53499289643435e-05	5.11018120258188e-05	0	3.05822784535807e-05	0	5.07982499712899e-05	4.71381330535556e-05	0.00159890855288404	0	0.0115439547147366	0	0.0345631975432418	0.00356061968793899	0	4.69406439954779e-05	0.00443472812760455	0.177924961385901	0	0	1.94129641900467e-05	0	0	0	0	0	0	0.00305189537798088	5.38830384015287e-05	0.000151149698774957	3.83009064637196e-05	9.86149815889852e-05	4.44116512053287e-05	0.000101216558323307	2.0316059112489e-05	0.00276825352853591	0.000279145236147296	0.000288188331357549	0.000506741915727429	0	0.000472378410862781	0	0	0	0	0.000359689034615574	0	0
U5	0.000795466562081763	0.000281204108634319	0	0.00156745522763608	0	0	0.000180337802716608	0	0	0	0	0.011547746270568	0	0	3.15747743508476e-05	0.000162515380346212	0.000112189786121431	0.000128863345516293	0.000188507078144313	0.000840946146433161	0	0.000169698068795693	0.00103512921271943	0.000147964659194546	0.000272267833669901	0.00184466365900858	0.00125146418986307	0.000601435554710825	0.000556758250757335	0.000334163554842959	0.00037003094040052	0	0.000152461452398857	0	0.000504536110690917	0.00043737508017873	0.00162073004642975	0	0	0	0.124554295423786	0.059379001568547	0	0.000290880244011453	0	0.500229079110667	0	0	0.00422722004619121	0	0	0	0	0	0	0.0299264217847304	0.000411095069098643	0.000674931255868555	0.000314128894762085	0.000548829236397951	0.000250664452401078	0.000762733585703889	0.000154722540532529	0.00347347661459496	0.00137503796047054	0.00186626408690215	0.00184022258082942	0	0	0	0	0	0	0.00032255415598584	0	0
U6	0.000460841019085748	0.00106689914581538	0	0.000249405635042406	0	0	7.88344539197242e-05	0	0	0	0	0	0	0	0	5.08406786511982e-05	5.77330396804067e-05	4.91884290794931e-05	6.86945514803392e-05	0.000177864226734221	0	8.42080872956775e-05	0.000301108046964976	0	0.000112038752727307	0.0072060615675154	0.000262733031657209	0.000233566552906172	0.000112765815419406	0.00011576088910244	0.0001461448294991	0.00190172567114766	5.369054576258e-05	0	0.00633812227976045	9.30152659171797e-05	0.00217382294231663	0.000414349407965192	0	0	0.116767314028543	0	0.293993631301241	0.000118869442553008	0	0.332152992946332	0	0	0.000698556218013409	0	0	0	0	0	0	0.00972783526203953	0.000101997397464755	0.000228973493973082	7.99374059639707e-05	0.000172005264355964	6.21927351310226e-05	0.000186602366879349	0.00292933313070935	0.00925731816183301	0.00962761246632865	0.00429321421498575	0.00800692393510105	0	6.80106229826015e-05	0	0	0	0	0	0	0
