species,category
Salinicoccus_roseus,GTDB_only
Saliphagus_infecundisoli,GTDB_only
Salmonella_enterica,GTDB_only
Salsipaludibacter_albus,GTDB_only
Sandaracinobacteroides_hominis,GTDB_only
Sandaracinobacteroides_neustonicus,GTDB_only
Scatocola_sp910577205,GTDB_only
Scatomorpha_intestinigallinarum,GTDB_only
Scatomorpha_merdavium,GTDB_only
Scatomorpha_sp900752445,GTDB_only
Schaedlerella_sp910574865,GTDB_only
Schlegelella_thermodepolymerans,GTDB_only
Selenomonas_sp916438625,GTDB_only
Sellimonas_avistercoris,GTDB_only
Sellimonas_intestinalis,GTDB_only
Seramator_thermalis,GTDB_only
Serinicoccus_chungangensis,GTDB_only
Serinicoccus_marinus,GTDB_only
Serinicoccus_profundi,GTDB_only
Serratia_J_liquefaciens,GTDB_only
Serratia_nematodiphila,GTDB_only
Serratia_nevei,GTDB_only
Shewanella_algae,GTDB_only
Shewanella_baltica,GTDB_only
Shinella_sp001262505,GTDB_only
Shinella_yambaruensis,GTDB_only
Skermanella_aerolata,GTDB_only
Sneathia_sanguinegens,GTDB_only
Solirubrobacter_sp000425945,GTDB_only
Sphaerobacter_thermophilus,GTDB_only
Sphingobacterium_composti_A,GTDB_only
Sphingobacterium_hotanense,GTDB_only
Sphingobacterium_multivorum,GTDB_only
Sphingobacterium_sp002322865,GTDB_only
Sphingobacterium_sp002734245,GTDB_only
Sphingobium_chungbukense,GTDB_only
Sphingobium_cloacae,GTDB_only
Sphingobium_limneticum,GTDB_only
Sphingobium_quisquiliarum,GTDB_only
Sphingobium_sp001556865,GTDB_only
Sphingobium_sp001713415,GTDB_only
Sphingobium_sp006226685,GTDB_only
Sphingobium_sp013375535,GTDB_only
Sphingobium_sp016000085,GTDB_only
Sphingobium_sp018823325,GTDB_only
Sphingobium_sp021849075,GTDB_only
Sphingobium_sp022652485,GTDB_only
Sphingobium_sp913773715,GTDB_only
Sphingobium_sp918741285,GTDB_only
Sphingobium_xenophagum,GTDB_only
Sphingomicrobium_arenae,GTDB_only
Sphingomicrobium_ginkgonis,GTDB_only
Sphingomicrobium_ginsengisoli,GTDB_only
Sphingomicrobium_luteum,GTDB_only
Sphingomicrobium_sp013816595,GTDB_only
Sphingomicrobium_sp902806265,GTDB_only
Sphingomicrobium_sp902806285,GTDB_only
Sphingomonas_B_sp013044515,GTDB_only
Sphingomonas_B_sp018240865,GTDB_only
Sphingomonas_G_jatrophae,GTDB_only
Sphingomonas_G_solaris,GTDB_only
Sphingomonas_I_sp013113735,GTDB_only
Sphingomonas_M_formosensis,GTDB_only
Sphingomonas_N_oligoaromativorans,GTDB_only
Sphingomonas_N_sp903871605,GTDB_only
Sphingomonas_abaci,GTDB_only
Sphingomonas_adhaesiva,GTDB_only
Sphingomonas_aeriglobus,GTDB_only
Sphingomonas_aerolata,GTDB_only
Sphingomonas_aquatilis,GTDB_only
Sphingomonas_aracearum,GTDB_only
Sphingomonas_aurantiaca,GTDB_only
Sphingomonas_carotinifaciens,GTDB_only
Sphingomonas_citri,GTDB_only
Sphingomonas_citricola,GTDB_only
Sphingomonas_corticis,GTDB_only
Sphingomonas_desiccabilis,GTDB_only
Sphingomonas_dokdonensis,GTDB_only
Sphingomonas_excrementigallinarum,GTDB_only
Sphingomonas_faeni_A,GTDB_only
Sphingomonas_faeni_B,GTDB_only
Sphingomonas_gellani,GTDB_only
Sphingomonas_ginsenosidimutans,GTDB_only
Sphingomonas_glacialis,GTDB_only
Sphingomonas_hankookensis_A,GTDB_only
Sphingomonas_hominis,GTDB_only
Sphingomonas_japonica,GTDB_only
Sphingomonas_jinjuensis,GTDB_only
Sphingomonas_leidyi,GTDB_only
Sphingomonas_lenta,GTDB_only
Sphingomonas_metalli,GTDB_only
Sphingomonas_olei,GTDB_only
Sphingomonas_panni,GTDB_only
Sphingomonas_paucimobilis,GTDB_only
Sphingomonas_phyllosphaerae_B,GTDB_only
Sphingomonas_pseudosanguinis,GTDB_only
Sphingomonas_psychrolutea,GTDB_only
Sphingomonas_rubra,GTDB_only
Sphingomonas_sanguinis,GTDB_only
Sphingomonas_sanguinis_B,GTDB_only
Sphingomonas_sp000241485,GTDB_only
Sphingomonas_sp000251145,GTDB_only
Sphingomonas_sp000382485,GTDB_only
Sphingomonas_sp000797515,GTDB_only
Sphingomonas_sp001421245,GTDB_only
Sphingomonas_sp001421535,GTDB_only
Sphingomonas_sp001421785,GTDB_only
Sphingomonas_sp001421805,GTDB_only
Sphingomonas_sp001421965,GTDB_only
Sphingomonas_sp001425385,GTDB_only
Sphingomonas_sp001428865,GTDB_only
Sphingomonas_sp001555965,GTDB_only
Sphingomonas_sp001556185,GTDB_only
Sphingomonas_sp001557215,GTDB_only
Sphingomonas_sp002127225,GTDB_only
Sphingomonas_sp003050745,GTDB_only
Sphingomonas_sp003075315,GTDB_only
Sphingomonas_sp003355005,GTDB_only
Sphingomonas_sp004341505,GTDB_only
Sphingomonas_sp005502745,GTDB_only
Sphingomonas_sp012650175,GTDB_only
Sphingomonas_sp013374095,GTDB_only
Sphingomonas_sp014841615,GTDB_only
Sphingomonas_sp016107325,GTDB_only
Sphingomonas_sp016820445,GTDB_only
Sphingomonas_sp017745215,GTDB_only
Sphingomonas_sp021043365,GTDB_only
Sphingomonas_sp021391395,GTDB_only
Sphingomonas_sp022662475,GTDB_only
Sphingomonas_sp022664395,GTDB_only
Sphingomonas_sp023445495,GTDB_only
Sphingomonas_sp024496245,GTDB_only
Sphingomonas_sp900109205,GTDB_only
Sphingomonas_sp903643065,GTDB_only
Sphingomonas_sp903884945,GTDB_only
Sphingomonas_sp913777625,GTDB_only
Sphingomonas_sp913778135,GTDB_only
Sphingomonas_sp916858675,GTDB_only
Sphingomonas_sp943913195,GTDB_only
Sphingomonas_taxi,GTDB_only
Sphingomonas_taxi_B,GTDB_only
Sphingomonas_turrisvirgatae,GTDB_only
Sphingomonas_yabuuchiae,GTDB_only
Sphingomonas_yabuuchiae_A,GTDB_only
Sphingomonas_yunnanensis,GTDB_only
Sphingomonas_zeae,GTDB_only
Sphingopyxis_bauzanensis,GTDB_only
Sphingopyxis_flava,GTDB_only
Sphingopyxis_macrogoltabida_A,GTDB_only
Sphingopyxis_sp001427105,GTDB_only
Sphingopyxis_sp001468395,GTDB_only
Sphingopyxis_sp016463645,GTDB_only
Sphingopyxis_sp016793775,GTDB_only
Sphingopyxis_sp023424275,GTDB_only
Sphingorhabdus_B_sp017987825,GTDB_only
Sphingorhabdus_B_sp023262005,GTDB_only
Spirillospora_hallensis,GTDB_only
Spirillospora_sp001942465,GTDB_only
Spirosoma_sp012849055,GTDB_only
Sporofaciens_sp000403455,GTDB_only
Sporofaciens_sp910574715,GTDB_only
Sporofaciens_sp910574885,GTDB_only
Sporofaciens_sp910587575,GTDB_only
Sporothrix_globosa,GTDB_only
Stagonosporopsis_vannaccii,GTDB_only
Staphylococcus_aureus,GTDB_only
Staphylococcus_capitis,GTDB_only
Staphylococcus_cohnii,GTDB_only
Staphylococcus_haemolyticus,GTDB_only
Staphylococcus_hominis,GTDB_only
Staphylococcus_pettenkoferi,GTDB_only
Staphylococcus_warneri,GTDB_only
Stenotrophomonas_bentonitica_A,GTDB_only
Stenotrophomonas_indicatrix,GTDB_only
Stenotrophomonas_koreensis,GTDB_only
Stenotrophomonas_maltophilia_AH,GTDB_only
Stenotrophomonas_maltophilia_G,GTDB_only
Stenotrophomonas_maltophilia_Q,GTDB_only
Stenotrophomonas_maltophilia_S,GTDB_only
Stenotrophomonas_rhizophila_A,GTDB_only
Stenotrophomonas_sepilia,GTDB_only
Stigonema_ocellatum,GTDB_only
Stomatobaculum_naviforme,GTDB_only
Stomatobaculum_sp002892395,GTDB_only
Stomatobaculum_sp916439095,GTDB_only
Streptococcus_australis,GTDB_only
Streptococcus_australis_B,GTDB_only
Streptococcus_australis_C,GTDB_only
Streptococcus_constellatus,GTDB_only
Streptococcus_cristatus,GTDB_only
Streptococcus_equi,GTDB_only
Streptococcus_ilei,GTDB_only
Streptococcus_infantis_H,GTDB_only
Streptococcus_mitis_AT,GTDB_only
Streptococcus_mitis_BF,GTDB_only
Streptococcus_mitis_BM,GTDB_only
Streptococcus_mitis_BQ,GTDB_only
Streptococcus_parasanguinis,GTDB_only
Streptococcus_parasanguinis_E,GTDB_only
Streptococcus_pneumoniae,GTDB_only
Streptococcus_pseudopneumoniae_N,GTDB_only
Streptococcus_sanguinis,GTDB_only
Streptococcus_sanguinis_H,GTDB_only
Streptococcus_sp900550895,GTDB_only
Streptococcus_sp905221435,GTDB_only
Streptococcus_thermophilus,GTDB_only
Streptococcus_timonensis,GTDB_only
Streptomyces_armeniacus,GTDB_only
Streptomyces_puniciscabiei,GTDB_only
Streptomyces_sp001984575,GTDB_only
Streptomyces_sp004348315,GTDB_only
Streptomyces_sp016741785,GTDB_only
Streptomyces_sp020873915,GTDB_only
Streptomyces_sp021696945,GTDB_only
Streptomyces_sp024213665,GTDB_only
Stutzerimonas_balearica,GTDB_only
Stutzerimonas_degradans,GTDB_only
Stutzerimonas_phenolilytica,GTDB_only
Stutzerimonas_sp004331835,GTDB_only
Stutzerimonas_stutzeri,GTDB_only
Stutzerimonas_stutzeri_AQ,GTDB_only
Succinivibrio_sp000431835,GTDB_only
Sulfitobacter_sp001650875,GTDB_only
Sulfuritalea_sp016235805,GTDB_only
Sutcliffiella_cohnii,GTDB_only
Sutterella_sp900762445,GTDB_only
Szabonella_alba,GTDB_only
T1Sed10_7_sp003561535,GTDB_only
T1Sed10_7_sp003565155,GTDB_only
T1Sed10_7_sp007117945,GTDB_only
Tabrizicola_sp016792905,GTDB_only
Tahibacter_sp024437735,GTDB_only
Talaromyces_funiculosus,GTDB_only
Tannerella_serpentiformis,GTDB_only
Tardibacter_chloracetimidivorans,GTDB_only
Tateyamaria_sp007995245,GTDB_only
Telluria_alkalitolerans,GTDB_only
Telluria_arenae,GTDB_only
Telluria_atriviolacea,GTDB_only
Telluria_oculi,GTDB_only
Telluria_phosphatilytica,GTDB_only
Telluria_pinisoli,GTDB_only
Telluria_sp001424165,GTDB_only
Telluria_sp002354135,GTDB_only
Telluria_sp003484545,GTDB_only
Telluria_sp003520365,GTDB_only
Telluria_sp004798585,GTDB_only
Telluria_sp006715485,GTDB_only
Telluria_sp014171595,GTDB_only
Telluria_sp014841835,GTDB_only
Telluria_sp020708045,GTDB_only
Telluria_sp900101265,GTDB_only
Telluria_sp913773735,GTDB_only
Telluria_timonae,GTDB_only
Tepidimonas_alkaliphilus,GTDB_only
Tepidimonas_aquatica,GTDB_only
Tepidimonas_fonticaldi,GTDB_only
Tepidimonas_sp020723845,GTDB_only
Tepidimonas_taiwanensis,GTDB_only
Tepidiphilus_succinatimandens,GTDB_only
Terrabacter_sp000955875,GTDB_only
Terracoccus_sp001758225,GTDB_only
Tetrasphaera_A_australiensis,GTDB_only
Thermasporomyces_composti,GTDB_only
Thermobacillus_xylanilyticus,GTDB_only
Thermus_scotoductus,GTDB_only
Thermus_thermamylovorans,GTDB_only
Thomasclavelia_cocleata,GTDB_only
Tilletia_setariae,GTDB_only
Treponema_D_sp014334325,GTDB_only
Treponema_D_sp016293005,GTDB_only
Treponema_D_sp905372235,GTDB_only
Treponema_medium,GTDB_only
Treponema_sp000775995,GTDB_only
Treponema_sp010365865,GTDB_only
Treponema_vincentii,GTDB_only
Trichoderma_longibrachiatum,GTDB_only
Tropheryma_whipplei,GTDB_only
Tsukamurella_sp019656655,GTDB_only
Tsukamurella_sp023168325,GTDB_only
Tsukamurella_tyrosinosolvens,GTDB_only
Tsuneonella_mangrovi,GTDB_only
Tsuneonella_troitsensis,GTDB_only
Turicimonas_muris,GTDB_only
U87765_sp018131225,GTDB_only
UBA1067_sp902770045,GTDB_only
UBA11524_sp000437595,GTDB_only
UBA1217_sp900316965,GTDB_only
UBA12294_sp016716235,GTDB_only
UBA1417_sp900552925,GTDB_only
UBA1711_sp017545365,GTDB_only
UBA2031_sp003543245,GTDB_only
UBA2192_sp018053845,GTDB_only
UBA2834_sp004561445,GTDB_only
UBA2882_sp002362385,GTDB_only
UBA2922_sp905236515,GTDB_only
UBA3015_sp010024525,GTDB_only
UBA3263_sp001689615,GTDB_only
UBA3282_sp003612405,GTDB_only
UBA3282_sp009774175,GTDB_only
UBA3282_sp009774575,GTDB_only
UBA3282_sp009774585,GTDB_only
UBA3282_sp910575245,GTDB_only
UBA3282_sp910578475,GTDB_only
UBA3282_sp910584965,GTDB_only
UBA3282_sp910586705,GTDB_only
UBA3402_sp910577935,GTDB_only
UBA3402_sp910588865,GTDB_only
UBA3913_sp002391425,GTDB_only
UBA4285_sp900542465,GTDB_only
UBA4334_sp900316975,GTDB_only
UBA4765_sp002365175,GTDB_only
UBA5704_sp021154885,GTDB_only
UBA629_sp005465875,GTDB_only
UBA668_sp016213625,GTDB_only
UBA7173_sp001689485,GTDB_only
UBA7173_sp001689685,GTDB_only
UBA7173_sp002491305,GTDB_only
UBA7173_sp013316535,GTDB_only
UBA7173_sp013316675,GTDB_only
UBA7173_sp910579105,GTDB_only
UBA7173_sp910584365,GTDB_only
UBA7173_sp910587075,GTDB_only
UBA7405_sp000755535,GTDB_only
UBA7748_sp003862175,GTDB_only
UBA7748_sp900314535,GTDB_only
UBA8363_sp002753515,GTDB_only
UBA866_sp016901855,GTDB_only
UBA9382_sp003476595,GTDB_only
UBA955_sp023258655,GTDB_only
UMGS1370_sp910577645,GTDB_only
UMGS1975_sp900546685,GTDB_only
UMGS856_sp900546265,GTDB_only
Undibacterium_curvum,GTDB_only
Undibacterium_nitidum,GTDB_only
Ureaplasma_parvum,GTDB_only
Ureaplasma_urealyticum,GTDB_only
Urinicoccus_massiliensis,GTDB_only
VFMC01_sp009704985,GTDB_only
VGEU01_sp016869145,GTDB_only
VSOB01_sp009774625,GTDB_only
VSOB01_sp910585345,GTDB_only
VSOB01_sp910587635,GTDB_only
Varibaculum_cambriense,GTDB_only
Varibaculum_cambriense_B,GTDB_only
Varibaculum_massiliense,GTDB_only
Variovorax_sp002157355,GTDB_only
Variovorax_sp900115375,GTDB_only
Veillonella_montpellierensis,GTDB_only
Veillonella_nakazawae,GTDB_only
Veillonella_sp900538355,GTDB_only
Ventrimonas_sp910575255,GTDB_only
Ventrimonas_sp910584845,GTDB_only
Vescimonas_coprocola,GTDB_only
Vescimonas_sp001916855,GTDB_only
Vescimonas_sp900547745,GTDB_only
Vibrio_alfacsensis,GTDB_only
Vibrio_hibernica,GTDB_only
Vibrio_renipiscarius,GTDB_only
Vibrio_scophthalmi,GTDB_only
Virgibacillus_sp010994035,GTDB_only
WHTF01_sp021323355,GTDB_only
WLHSJ27_sp024362485,GTDB_only
WLMZ01_sp009726095,GTDB_only
Wagnerdoeblera_megaterium,GTDB_only
Wallemia_mellicola,GTDB_only
Waterburya_minor,GTDB_only
Wenzhouxiangella_sp007135355,GTDB_only
Wickerhamiella_versatilis,GTDB_only
Williamsia_muralis_A,GTDB_only
Winkia_neuii,GTDB_only
Winkia_sp002849225,GTDB_only
Xanthomonas_axonopodis,GTDB_only
Xylanimonas_oleitrophica,GTDB_only
Xylophilus_sp913776965,GTDB_only
Yaniella_halotolerans,GTDB_only
Yimella_indica,GTDB_only
Yimella_lutea,GTDB_only
Yonghaparkia_flavibacter,GTDB_only
ZC4RG30_sp003242275,GTDB_only
Zasmidium_cellare,GTDB_only
Zoogloea_sp017309145,GTDB_only
uncultured_Pleosporineae,GTDB_only
Acetatifactor_sp900066565,HROM_only
Acinetobacter_pittii,HROM_only
Aeromonas_taiwanensis,HROM_only
Aggregatibacter_kilianii,HROM_only
Arachnia_sp900607225,HROM_only
Arsenicicoccus_sp001189535,HROM_only
CAISGS01_sp017418605,HROM_only
Centipeda_flueggei,HROM_only
Chryseobacterium_mucoviscidosis,HROM_only
Eikenella_corrodens_B,HROM_only
Enterobacter_hormaechei,HROM_only
Faecalibacterium_prausnitzii,HROM_only
Faecalibacterium_prausnitzii_E,HROM_only
Faecalibacterium_prausnitzii_G,HROM_only
Geobacillus_sp002809955,HROM_only
HOT-345_sp013333295,HROM_only
Haemophilus_D_parainfluenzae_K,HROM_only
Haemophilus_D_parainfluenzae_M,HROM_only
Haemophilus_D_sp905215245,HROM_only
Klebsiella_grimontii,HROM_only
Klebsiella_variicola,HROM_only
Megasphaera_sp000417505,HROM_only
Mesocricetibacter_sp905373425,HROM_only
Microbacterium_oxydans,HROM_only
Mitsuokella_sp000469545,HROM_only
Neisseria_polysaccharea,HROM_only
Neisseria_sp002237445,HROM_only
Neisseria_subflava_C,HROM_only
Paenibacillus_amylolyticus,HROM_only
Pantoea_agglomerans,HROM_only
Paraclostridium_bifermentans,HROM_only
Phocaeicola_abscessus,HROM_only
Phocaeicola_massiliensis,HROM_only
Phocaeicola_plebeius,HROM_only
Prevotella_copri,HROM_only
Prevotella_fusca,HROM_only
Prevotella_scopos,HROM_only
Prevotella_sp000163055,HROM_only
Prevotella_sp000257925,HROM_only
Prevotella_sp000467895,HROM_only
Pseudomonas_E_fragi,HROM_only
Pseudomonas_E_simiae,HROM_only
Pseudomonas_F_sp003234055,HROM_only
Stenotrophomonas_maltophilia_A,HROM_only
Streptococcus_koreensis,HROM_only
Streptococcus_sp001553685,HROM_only
Tannerella_sp003033925,HROM_only
Treponema_B_sp905372345,HROM_only
Veillonella_dispar,HROM_only
g__Achromobacter_HROM_Genome_4899,HROM_only
g__Actinomyces_HROM_Genome_0303,HROM_only
g__Actinomyces_HROM_Genome_0322,HROM_only
g__Afipia_HROM_Genome_4801,HROM_only
g__Alloprevotella_HROM_Genome_1039,HROM_only
g__Alloprevotella_HROM_Genome_1042,HROM_only
g__Alloprevotella_HROM_Genome_1058,HROM_only
g__Alloprevotella_HROM_Genome_1059,HROM_only
g__Alloprevotella_HROM_Genome_1061,HROM_only
g__Bacteroides_D_HROM_Genome_1070,HROM_only
g__Bergeyella_A_HROM_Genome_1209,HROM_only
g__Brevundimonas_HROM_Genome_4794,HROM_only
g__Brevundimonas_HROM_Genome_4795,HROM_only
g__Bulleidia_HROM_Genome_2044,HROM_only
g__Campylobacter_B_HROM_Genome_1368,HROM_only
g__Capnocytophaga_HROM_Genome_1212,HROM_only
g__Capnocytophaga_HROM_Genome_1217,HROM_only
g__Capnocytophaga_HROM_Genome_1221,HROM_only
g__Capnocytophaga_HROM_Genome_1226,HROM_only
g__Cardiobacterium_HROM_Genome_4908,HROM_only
g__Cardiobacterium_HROM_Genome_4913,HROM_only
g__Corynebacterium_HROM_Genome_0366,HROM_only
g__Corynebacterium_HROM_Genome_0379,HROM_only
g__Corynebacterium_HROM_Genome_0382,HROM_only
g__Cryptobacteroides_HROM_Genome_0963,HROM_only
g__Cryptobacteroides_HROM_Genome_1021,HROM_only
g__Cupriavidus_HROM_Genome_4891,HROM_only
g__Eikenella_HROM_Genome_4842,HROM_only
g__Eubacterium_B_HROM_Genome_1922,HROM_only
g__GCA-2749205_HROM_Genome_5100,HROM_only
g__Haemophilus_D_HROM_Genome_4942,HROM_only
g__JABCPO02_HROM_Genome_1961,HROM_only
g__Johnsonella_HROM_Genome_1704,HROM_only
g__Lactobacillus_HROM_Genome_2077,HROM_only
g__Lautropia_HROM_Genome_4895,HROM_only
g__Limimorpha_HROM_Genome_1083,HROM_only
g__Mobiluncus_HROM_Genome_0351,HROM_only
g__Mogibacterium_HROM_Genome_1913,HROM_only
g__Moraxella_HROM_Genome_4990,HROM_only
g__Neisseria_HROM_Genome_4825,HROM_only
g__Neisseria_HROM_Genome_4833,HROM_only
g__Neisseria_HROM_Genome_4835,HROM_only
g__Neisseria_HROM_Genome_4837,HROM_only
g__Oribacterium_HROM_Genome_1855,HROM_only
g__Pauljensenia_HROM_Genome_0252,HROM_only
g__Pauljensenia_HROM_Genome_0253,HROM_only
g__Pauljensenia_HROM_Genome_0259,HROM_only
g__Pauljensenia_HROM_Genome_0260,HROM_only
g__Pauljensenia_HROM_Genome_0261,HROM_only
g__Pauljensenia_HROM_Genome_0265,HROM_only
g__Pauljensenia_HROM_Genome_0275,HROM_only
g__Pauljensenia_HROM_Genome_0277,HROM_only
g__Pauljensenia_HROM_Genome_0281,HROM_only
g__Pauljensenia_HROM_Genome_0292,HROM_only
g__Pauljensenia_HROM_Genome_0294,HROM_only
g__Pauljensenia_HROM_Genome_0296,HROM_only
g__Porphyromonas_A_HROM_Genome_1064,HROM_only
g__Porphyromonas_HROM_Genome_1062,HROM_only
g__Porphyromonas_HROM_Genome_1089,HROM_only
g__Porphyromonas_HROM_Genome_1101,HROM_only
g__Porphyromonas_HROM_Genome_1121,HROM_only
g__Porphyromonas_HROM_Genome_1123,HROM_only
g__Porphyromonas_HROM_Genome_1125,HROM_only
g__Porphyromonas_HROM_Genome_1133,HROM_only
g__Prevotella_HROM_Genome_0979,HROM_only
g__Prevotella_HROM_Genome_0980,HROM_only
g__Prevotella_HROM_Genome_0982,HROM_only
g__Prevotella_HROM_Genome_0986,HROM_only
g__Prevotella_HROM_Genome_0987,HROM_only
g__Prevotella_HROM_Genome_0989,HROM_only
g__Prevotella_HROM_Genome_0990,HROM_only
g__Prevotella_HROM_Genome_0992,HROM_only
g__Prevotella_HROM_Genome_0993,HROM_only
g__Prevotella_HROM_Genome_0994,HROM_only
g__Prevotella_HROM_Genome_1010,HROM_only
g__Prevotella_HROM_Genome_1014,HROM_only
g__Prevotella_HROM_Genome_1016,HROM_only
g__Rhizorhabdus_HROM_Genome_4809,HROM_only
g__Rothia_HROM_Genome_0045,HROM_only
g__Rothia_HROM_Genome_0125,HROM_only
g__Selenomonas_HROM_Genome_2716,HROM_only
g__Sodaliphilus_HROM_Genome_1040,HROM_only
g__Sphingopyxis_HROM_Genome_4812,HROM_only
g__Stomatobaculum_HROM_Genome_1890,HROM_only
g__Streptococcus_HROM_Genome_2093,HROM_only
g__Streptococcus_HROM_Genome_2214,HROM_only
g__Streptococcus_HROM_Genome_2290,HROM_only
g__Streptococcus_HROM_Genome_2304,HROM_only
g__Streptococcus_HROM_Genome_2458,HROM_only
g__Tannerella_HROM_Genome_1114,HROM_only
g__Tannerella_HROM_Genome_1115,HROM_only
g__Treponema_B_HROM_Genome_5024,HROM_only
g__Treponema_D_HROM_Genome_5063,HROM_only
g__Treponema_D_HROM_Genome_5066,HROM_only
g__Treponema_D_HROM_Genome_5067,HROM_only
g__Treponema_D_HROM_Genome_5068,HROM_only
g__Treponema_D_HROM_Genome_5082,HROM_only
g__Treponema_HROM_Genome_5041,HROM_only
g__Treponema_HROM_Genome_5043,HROM_only
g__Treponema_HROM_Genome_5046,HROM_only
g__Treponema_HROM_Genome_5049,HROM_only
g__Veillonella_HROM_Genome_2813,HROM_only
g__Veillonella_HROM_Genome_2826,HROM_only
g__Veillonella_HROM_Genome_2827,HROM_only
g__Veillonella_HROM_Genome_2828,HROM_only
g__Veillonella_HROM_Genome_2829,HROM_only
g__Veillonella_HROM_Genome_2831,HROM_only
g__Veillonella_HROM_Genome_2832,HROM_only
g__Veillonella_HROM_Genome_2834,HROM_only
g__Veillonella_HROM_Genome_2849,HROM_only
