"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","Genus"
"s__Porphyromonas endodontalis","KidneyDisease","KidneyDisease",0.371447917088635,0.587784262428733,0.52894002582604,"KidneyDisease",0.926566813321739,101,13,"g__Porphyromonas"
"s__Porphyromonas pasteri","Diabetes","Diabetes",0.609140413809625,0.906141734315002,0.503065638300867,"Diabetes",0.926566813321739,101,90,"g__Porphyromonas"
"s__Lactobacillus iners","KidneyDisease","KidneyDisease",-0.630224770354515,0.927227592748378,0.498355369447816,"KidneyDisease",0.926566813321739,101,21,"g__Lactobacillus"
"s__CAISGS01 sp017418605","Periodontitis","Periodontitis",0.223696848719869,0.348102042356205,0.522019516337084,"Periodontitis",0.926566813321739,101,101,"g__CAISGS01"
"s__Acidovorax_A wautersii","Diabetes","Diabetes",-0.653996515009159,1.00076565788602,0.515015078358853,"Diabetes",0.926566813321739,101,31,"g__Acidovorax_A"
"s__Comamonas tsuruhatensis","KidneyDisease","KidneyDisease",-0.608008167292768,0.912009421939999,0.506599658426794,"KidneyDisease",0.926566813321739,101,94,"g__Comamonas"
"g__Neisseria_HROM_Genome_4837","Diabetes","Diabetes",0.32522589687051,0.513563018140547,0.528076594066823,"Diabetes",0.926566813321739,101,28,"g__Neisseria"
"s__Neisseria sp000186165","KidneyDisease","KidneyDisease",0.619920763957254,0.968783178047228,0.523780261332448,"KidneyDisease",0.926566813321739,101,53,"g__Neisseria"
"s__Neisseria subflava_C","KidneyDisease","KidneyDisease",0.3592457043404,0.562869264295074,0.524853006103706,"KidneyDisease",0.926566813321739,101,27,"g__Neisseria"
"s__Pauljensenia sp000278725","Diabetes","Diabetes",-0.151929721730174,0.291776585134979,0.603783362351707,"Diabetes",0.927352145723264,101,11,"g__Pauljensenia"
"s__Bifidobacterium swidsinskii","Periodontitis","Periodontitis",0.817022240774759,1.55154634267401,0.599708627105075,"Periodontitis",0.927352145723264,101,43,"g__Bifidobacterium"
"s__Corynebacterium argentoratense","Periodontitis","Periodontitis",0.222708044217975,0.368107677535766,0.546616230333582,"Periodontitis",0.927352145723264,101,12,"g__Corynebacterium"
"s__Lawsonella sp018376445","Diabetes","Diabetes",0.510121726386955,0.872639616431561,0.560220473642164,"Diabetes",0.927352145723264,101,24,"g__Lawsonella"
"s__Alloprevotella sp015259235","Periodontitis","Periodontitis",0.270063385704894,0.501894173977223,0.591774525618777,"Periodontitis",0.927352145723264,101,20,"g__Alloprevotella"
"s__Alloprevotella sp900095835","KidneyDisease","KidneyDisease",0.506288977642341,0.83870047439605,0.547509175697567,"KidneyDisease",0.927352145723264,101,45,"g__Alloprevotella"
"s__Prevotella pallens","Periodontitis","Periodontitis",0.536195202937426,1.03599633348746,0.605965073810424,"Periodontitis",0.927352145723264,101,76,"g__Prevotella"
"s__Prevotella pallens","KidneyDisease","KidneyDisease",0.500997563979311,0.880809994114868,0.57083962450527,"KidneyDisease",0.927352145723264,101,76,"g__Prevotella"
"s__Prevotella salivae","Diabetes","Diabetes",-0.106769642371413,0.207267915167064,0.607659695487086,"Diabetes",0.927352145723264,101,14,"g__Prevotella"
"s__Prevotella shahii","KidneyDisease","KidneyDisease",-0.386894877951785,0.622546868825434,0.535778184138224,"KidneyDisease",0.927352145723264,101,36,"g__Prevotella"
"s__Prevotella sp013333285","Diabetes","Diabetes",-0.192942436014427,0.372033768959492,0.605234903239992,"Diabetes",0.927352145723264,101,12,"g__Prevotella"
"s__Porphyromonas pasteri","Periodontitis","Periodontitis",0.727340767649274,1.18552512594076,0.541000231542808,"Periodontitis",0.927352145723264,101,90,"g__Porphyromonas"
"s__Lactobacillus crispatus","Periodontitis","Periodontitis",0.432424220061757,0.770865483430098,0.576145978749633,"Periodontitis",0.927352145723264,101,15,"g__Lactobacillus"
"s__Agrobacterium pusense","KidneyDisease","KidneyDisease",-0.286016515996301,0.48080073476382,0.553341063987228,"KidneyDisease",0.927352145723264,101,21,"g__Agrobacterium"
"s__Sphingobium yanoikuyae","Diabetes","Diabetes",-0.389115526453,0.716994678756042,0.588604919322565,"Diabetes",0.927352145723264,101,26,"g__Sphingobium"
"s__Sphingobium yanoikuyae","KidneyDisease","KidneyDisease",0.434243204739095,0.797543862795002,0.587389981968775,"KidneyDisease",0.927352145723264,101,26,"g__Sphingobium"
"s__Burkholderia contaminans","KidneyDisease","KidneyDisease",-0.432529314131919,0.816121940046335,0.597361455844917,"KidneyDisease",0.927352145723264,101,29,"g__Burkholderia"
"g__Cupriavidus_HROM_Genome_4891","KidneyDisease","KidneyDisease",0.535823450181728,1.02571642987642,0.60261525696237,"KidneyDisease",0.927352145723264,101,28,"g__Cupriavidus"
"g__Neisseria_HROM_Genome_4837","KidneyDisease","KidneyDisease",-0.302058193821,0.571258121450904,0.598205471805918,"KidneyDisease",0.927352145723264,101,28,"g__Neisseria"
"s__Neisseria flavescens","Diabetes","Diabetes",0.213638396499541,0.364550797197735,0.55924384911597,"Diabetes",0.927352145723264,101,25,"g__Neisseria"
"s__Neisseria mucosa_A","Diabetes","Diabetes",0.137031717351239,0.260718119253471,0.600395442351854,"Diabetes",0.927352145723264,101,11,"g__Neisseria"
"s__Neisseria sicca_A","Periodontitis","Periodontitis",-0.282366931515849,0.457596180334105,0.538667492711612,"Periodontitis",0.927352145723264,101,11,"g__Neisseria"
"s__Neisseria subflava","KidneyDisease","KidneyDisease",0.429075394287258,0.824491928502464,0.60398727981501,"KidneyDisease",0.927352145723264,101,41,"g__Neisseria"
"s__Klebsiella pneumoniae","Diabetes","Diabetes",-0.302732786447313,0.546296491650196,0.580775096134869,"Diabetes",0.927352145723264,101,14,"g__Klebsiella"
"s__Acinetobacter baumannii","Diabetes","Diabetes",-0.346447419427217,0.668180443463709,0.605319380632302,"Diabetes",0.927352145723264,101,32,"g__Acinetobacter"
"s__Prevotella nanceiensis","Diabetes","Diabetes",-0.369094758062086,0.729792415002632,0.614201524499304,"Diabetes",0.929786925275126,101,71,"g__Prevotella"
"s__Porphyromonas gingivalis","Diabetes","Diabetes",0.228898197768347,0.454278613751885,0.615517953322514,"Diabetes",0.929786925275126,101,14,"g__Porphyromonas"
"s__Agrobacterium pusense","Periodontitis","Periodontitis",-0.282101863612391,0.565511065589061,0.619042347617386,"Periodontitis",0.929786925275126,101,21,"g__Agrobacterium"
"s__Streptococcus agalactiae","Diabetes","Diabetes",0.43001229088063,0.878259615309076,0.625532469999473,"Diabetes",0.935835978739369,101,48,"g__Streptococcus"
"s__Escherichia coli","Diabetes","Diabetes",0.410168861912042,0.852012561545162,0.631330942881496,"Diabetes",0.937029335186238,101,39,"g__Escherichia"
"s__Prevotella jejuni","Diabetes","Diabetes",-0.195158583482706,0.416108206034865,0.640137597598009,"Diabetes",0.939198019641867,101,16,"g__Prevotella"
"s__Anaeroglobus micronuciformis","Periodontitis","Periodontitis",-0.144913864267595,0.308296909657221,0.639399099134986,"Periodontitis",0.939198019641867,101,11,"g__Anaeroglobus"
"s__Pauljensenia sp000278725","Periodontitis","Periodontitis",0.0935465105086592,0.381737712478501,0.806942869206678,"Periodontitis",0.958095468544575,101,11,"g__Pauljensenia"
"s__Pauljensenia sp000466265","Periodontitis","Periodontitis",0.115107107531554,0.433514466857978,0.791183627486485,"Periodontitis",0.958095468544575,101,11,"g__Pauljensenia"
"s__Pauljensenia sp000466265","Diabetes","Diabetes",0.0932308407536806,0.331351518625647,0.779042122971023,"Diabetes",0.958095468544575,101,11,"g__Pauljensenia"
"s__Micrococcus luteus","KidneyDisease","KidneyDisease",0.24118272772207,0.997419308401898,0.80945110135074,"KidneyDisease",0.958095468544575,101,43,"g__Micrococcus"
"s__Rothia dentocariosa","Periodontitis","Periodontitis",0.142955705240578,0.688165809354259,0.835881040938221,"Periodontitis",0.958095468544575,101,12,"g__Rothia"
"s__Corynebacterium argentoratense","Diabetes","Diabetes",-0.0856117736548983,0.281358633434476,0.76158018313824,"Diabetes",0.958095468544575,101,12,"g__Corynebacterium"
"s__Corynebacterium argentoratense","KidneyDisease","KidneyDisease",0.130832518784125,0.312967247859319,0.676862017165626,"KidneyDisease",0.958095468544575,101,12,"g__Corynebacterium"
"s__Alloprevotella sp900095835","Diabetes","Diabetes",0.303382747143414,0.753994614295845,0.688317685421051,"Diabetes",0.958095468544575,101,45,"g__Alloprevotella"
"s__Alloprevotella sp905369775","Periodontitis","Periodontitis",0.233046089780206,0.833206191260597,0.7803173006736,"Periodontitis",0.958095468544575,101,49,"g__Alloprevotella"
"s__Alloprevotella sp905369775","KidneyDisease","KidneyDisease",-0.172588903595707,0.708396658075239,0.808040298979625,"KidneyDisease",0.958095468544575,101,49,"g__Alloprevotella"
"g__Prevotella_HROM_Genome_1010","Periodontitis","Periodontitis",-0.204654192658025,0.58289355417961,0.726290425999772,"Periodontitis",0.958095468544575,101,13,"g__Prevotella"
"s__Prevotella aurantiaca","KidneyDisease","KidneyDisease",0.116104093211348,0.472387535039142,0.806381637549122,"KidneyDisease",0.958095468544575,101,21,"g__Prevotella"
"s__Prevotella histicola","Diabetes","Diabetes",0.195329841533298,0.613261878080105,0.750797535568211,"Diabetes",0.958095468544575,101,22,"g__Prevotella"
"s__Prevotella intermedia","Diabetes","Diabetes",-0.1610174173021,0.638268278223485,0.801375582369471,"Diabetes",0.958095468544575,101,15,"g__Prevotella"
"s__Prevotella melaninogenica","Periodontitis","Periodontitis",0.151556875432183,0.591468238151609,0.798320814329743,"Periodontitis",0.958095468544575,101,12,"g__Prevotella"
"s__Prevotella melaninogenica_A","Periodontitis","Periodontitis",-0.146450914674899,0.414723268733345,0.724773915785243,"Periodontitis",0.958095468544575,101,11,"g__Prevotella"
"s__Prevotella sp905372445","Diabetes","Diabetes",-0.0789266476990611,0.375737773603568,0.834072416999854,"Diabetes",0.958095468544575,101,15,"g__Prevotella"
"s__Porphyromonas endodontalis","Periodontitis","Periodontitis",-0.142557772185313,0.691343586955697,0.837072883044207,"Periodontitis",0.958095468544575,101,13,"g__Porphyromonas"
"s__Porphyromonas gingivalis","Periodontitis","Periodontitis",0.182727524189395,0.59434268435668,0.759177866253436,"Periodontitis",0.958095468544575,101,14,"g__Porphyromonas"
"s__Porphyromonas gingivalis","KidneyDisease","KidneyDisease",0.21003526685435,0.505313541552952,0.67860106552975,"KidneyDisease",0.958095468544575,101,14,"g__Porphyromonas"
"s__Porphyromonas pasteri","KidneyDisease","KidneyDisease",-0.25112233586865,1.00794022666833,0.80378720571741,"KidneyDisease",0.958095468544575,101,90,"g__Porphyromonas"
"s__Lactobacillus crispatus","KidneyDisease","KidneyDisease",0.212863173497024,0.655394232562348,0.746056816090286,"KidneyDisease",0.958095468544575,101,15,"g__Lactobacillus"
"s__Lactobacillus gasseri","Periodontitis","Periodontitis",-0.42993327269125,1.70155097892532,0.801068056826863,"Periodontitis",0.958095468544575,101,54,"g__Lactobacillus"
"s__Lactobacillus iners","Periodontitis","Periodontitis",-0.336071440316163,1.09059206050567,0.758639015644696,"Periodontitis",0.958095468544575,101,21,"g__Lactobacillus"
"s__Paraclostridium bifermentans","Periodontitis","Periodontitis",-0.259478541432593,1.12108373691785,0.817460447127471,"Periodontitis",0.958095468544575,101,39,"g__Paraclostridium"
"s__Brevundimonas sp002434505","Periodontitis","Periodontitis",-0.205104695478358,0.735875813584079,0.781064074948885,"Periodontitis",0.958095468544575,101,86,"g__Brevundimonas"
"s__Sphingomonas echinoides","Periodontitis","Periodontitis",0.108563009702426,0.470938990647525,0.81817987141244,"Periodontitis",0.958095468544575,101,101,"g__Sphingomonas"
"s__Sphingomonas sp017418975","Periodontitis","Periodontitis",-0.490465781675916,1.50858710562386,0.745808202313053,"Periodontitis",0.958095468544575,101,38,"g__Sphingomonas"
"s__Sphingomonas sp017418975","Diabetes","Diabetes",-0.485430540083155,1.15307023558062,0.674713601736607,"Diabetes",0.958095468544575,101,38,"g__Sphingomonas"
"s__Achromobacter xylosoxidans","KidneyDisease","KidneyDisease",-0.281804702192738,0.870299479005436,0.746799726475756,"KidneyDisease",0.958095468544575,101,58,"g__Achromobacter"
"s__Burkholderia contaminans","Diabetes","Diabetes",0.211531931657814,0.733696434173034,0.773737642197754,"Diabetes",0.958095468544575,101,29,"g__Burkholderia"
"s__Comamonas tsuruhatensis","Periodontitis","Periodontitis",-0.34766090057977,1.07269266192345,0.746573963193693,"Periodontitis",0.958095468544575,101,94,"g__Comamonas"
"s__Comamonas tsuruhatensis","Diabetes","Diabetes",-0.237021711112939,0.819899610555251,0.773145277214279,"Diabetes",0.958095468544575,101,94,"g__Comamonas"
"g__Cupriavidus_HROM_Genome_4891","Periodontitis","Periodontitis",-0.282277754152865,1.20643324627313,0.815506241302773,"Periodontitis",0.958095468544575,101,28,"g__Cupriavidus"
"g__Neisseria_HROM_Genome_4825","Diabetes","Diabetes",0.144596050366968,0.661763569790257,0.827507425561922,"Diabetes",0.958095468544575,101,26,"g__Neisseria"
"s__Neisseria elongata","Periodontitis","Periodontitis",-0.199263026204663,0.62470415575035,0.750448153278372,"Periodontitis",0.958095468544575,101,19,"g__Neisseria"
"s__Neisseria flavescens","Periodontitis","Periodontitis",-0.130600094482619,0.476949811925789,0.784814693620492,"Periodontitis",0.958095468544575,101,25,"g__Neisseria"
"s__Neisseria sp000186165","Periodontitis","Periodontitis",0.404762572041381,1.13946915578522,0.723212010967489,"Periodontitis",0.958095468544575,101,53,"g__Neisseria"
"s__Klebsiella aerogenes","Periodontitis","Periodontitis",-0.0903753894563831,0.334637177006241,0.787692379987488,"Periodontitis",0.958095468544575,101,11,"g__Klebsiella"
"s__Klebsiella aerogenes","Diabetes","Diabetes",-0.107216489621711,0.255775862783245,0.676029865758881,"Diabetes",0.958095468544575,101,11,"g__Klebsiella"
"s__Klebsiella pneumoniae","Periodontitis","Periodontitis",-0.292918574155381,0.714731694323936,0.682853256042873,"Periodontitis",0.958095468544575,101,14,"g__Klebsiella"
"s__Acinetobacter johnsonii","Periodontitis","Periodontitis",0.300082671442171,1.21838929838424,0.805985597216089,"Periodontitis",0.958095468544575,101,36,"g__Acinetobacter"
"s__Acinetobacter johnsonii","Diabetes","Diabetes",-0.276193576697414,0.931261065456242,0.767434472010354,"Diabetes",0.958095468544575,101,36,"g__Acinetobacter"
"s__Moraxella_A cinereus","Periodontitis","Periodontitis",-0.260874844707199,1.24715414360929,0.834758652958781,"Periodontitis",0.958095468544575,101,88,"g__Moraxella_A"
"s__Pseudomonas aeruginosa","Periodontitis","Periodontitis",0.572165287108632,1.3960494869179,0.682841650068652,"Periodontitis",0.958095468544575,101,35,"g__Pseudomonas"
"s__Stenotrophomonas maltophilia","KidneyDisease","KidneyDisease",-0.283799209168539,0.817567394941035,0.729264185642353,"KidneyDisease",0.958095468544575,101,15,"g__Stenotrophomonas"
"s__Ralstonia pickettii_B","Periodontitis","Periodontitis",0.0764111991760552,0.382399810677306,0.842048321360983,"Periodontitis",0.959892355290674,101,101,"g__Ralstonia"
"g__Prevotella_HROM_Genome_0987","Diabetes","Diabetes",0.0623417362181786,0.346041295790928,0.857413114528406,"Diabetes",0.969693403335698,101,12,"g__Prevotella"
"g__Alloprevotella_HROM_Genome_1059","Periodontitis","Periodontitis",-0.0811793499755767,0.511246297999074,0.874173633083897,"Periodontitis",0.969880683357322,101,15,"g__Alloprevotella"
"s__Lactobacillus crispatus","Diabetes","Diabetes",0.0939295636665531,0.589201671727224,0.873677718832402,"Diabetes",0.969880683357322,101,15,"g__Lactobacillus"
"s__Corynebacterium aurimucosum_E","Periodontitis","Periodontitis",-0.137285589660873,0.946125993882455,0.884937071291654,"Periodontitis",0.971112280900671,101,14,"g__Corynebacterium"
"s__Neisseria sp000090875","Diabetes","Diabetes",-0.0602066229587989,0.421721008602296,0.88677884598035,"Diabetes",0.971112280900671,101,11,"g__Neisseria"
"s__Micrococcus luteus","Diabetes","Diabetes",-0.123524898695192,0.896683392567853,0.890723602662288,"Diabetes",0.972007545678575,101,43,"g__Micrococcus"
"s__Alloprevotella sp900095835","Periodontitis","Periodontitis",-0.133404971606211,0.986467708329826,0.892712193267954,"Periodontitis",0.972007545678575,101,45,"g__Alloprevotella"
"s__Kocuria palustris","Periodontitis","Periodontitis",0.0783171672582295,0.615953139429553,0.899092057204582,"Periodontitis",0.973376016346841,101,13,"g__Kocuria"
"s__Fannyhessea vaginae","Diabetes","Diabetes",-0.10599734002965,0.822979800169745,0.897790551491608,"Diabetes",0.973376016346841,101,18,"g__Fannyhessea"
"s__Kocuria palustris","Diabetes","Diabetes",-0.0483283357032088,0.470796302673518,0.918455286264102,"Diabetes",0.976170260911223,101,13,"g__Kocuria"
"s__Lawsonella sp018376445","KidneyDisease","KidneyDisease",-0.0906290674434246,0.970674387324957,0.925808542071682,"KidneyDisease",0.976170260911223,101,24,"g__Lawsonella"
"s__Alloprevotella sp015259235","KidneyDisease","KidneyDisease",0.04065108271477,0.426713290518142,0.924304554176785,"KidneyDisease",0.976170260911223,101,20,"g__Alloprevotella"
"g__Prevotella_HROM_Genome_1010","KidneyDisease","KidneyDisease",0.0452993768884932,0.495579425747795,0.927361747865662,"KidneyDisease",0.976170260911223,101,13,"g__Prevotella"
"s__Prevotella shahii","Periodontitis","Periodontitis",0.0753432718329035,0.732230875939787,0.91826279108857,"Periodontitis",0.976170260911223,101,36,"g__Prevotella"
"s__Prevotella timonensis","Periodontitis","Periodontitis",-0.126566364623543,1.11959139737409,0.910231898218073,"Periodontitis",0.976170260911223,101,24,"g__Prevotella"
"s__Neisseria sp000186165","Diabetes","Diabetes",-0.0839911992461695,0.870939412779069,0.923376280390554,"Diabetes",0.976170260911223,101,53,"g__Neisseria"
"s__Cutibacterium acnes","KidneyDisease","KidneyDisease",0.0394465465392888,0.557703090828666,0.943761032044656,"KidneyDisease",0.988990321165388,101,99,"g__Cutibacterium"
"s__Prevotella timonensis","KidneyDisease","KidneyDisease",-0.0661459155116347,0.95188299442381,0.944746017323778,"KidneyDisease",0.988990321165388,101,24,"g__Prevotella"
"s__Anaeroglobus micronuciformis","Diabetes","Diabetes",0.0109812170421081,0.235642999281915,0.962928998785434,"Diabetes",0.993394087876641,101,11,"g__Anaeroglobus"
"s__Neisseria mucosa_A","Periodontitis","Periodontitis",-0.0130694207148651,0.341103239656723,0.969516815953411,"Periodontitis",0.995719973141341,101,11,"g__Neisseria"
"s__Achromobacter xylosoxidans","Periodontitis","Periodontitis",-0.0330552852060422,1.02363401336259,0.97430686285715,"Periodontitis",0.996173847562471,101,58,"g__Achromobacter"
"s__Fannyhessea vaginae","KidneyDisease","KidneyDisease",-0.00208036485469098,0.915435648655581,0.998191541645126,"KidneyDisease",0.998626222383456,101,18,"g__Fannyhessea"
"s__Prevotella jejuni","Periodontitis","Periodontitis",0.00746617749865196,0.544403501884152,0.98908658059542,"Periodontitis",0.998626222383456,101,16,"g__Prevotella"
"s__Prevotella pallens","Diabetes","Diabetes",0.0190682514444323,0.791851217514577,0.980838827933158,"Diabetes",0.998626222383456,101,76,"g__Prevotella"
"g__Neisseria_HROM_Genome_4837","Periodontitis","Periodontitis",-0.00115991943060076,0.67190577224637,0.998626222383456,"Periodontitis",0.998626222383456,101,28,"g__Neisseria"
"s__Neisseria sp000090875","Periodontitis","Periodontitis",0.00559675262509471,0.551746854715885,0.991927911368571,"Periodontitis",0.998626222383456,101,11,"g__Neisseria"
"s__Pseudomonas aeruginosa","KidneyDisease","KidneyDisease",-0.00295683325068631,1.18692923962082,0.998017565928711,"KidneyDisease",0.998626222383456,101,35,"g__Pseudomonas"
